date,swb_stress
2011m1,-.7612688
2011m2,-.510027
2011m3,-.5517066
2011m4,-.6863485
2011m5,-.541748
2011m6,-.0069893
2011m7,.6391014
2011m8,1.254159
2011m9,1.412275
2011m10,1.25755
2011m11,.9838569
2011m12,.8387258
2012m1,.7584876
2012m2,.5562512
2012m3,.3607486
2012m4,.2342288
2012m5,.1245209
2012m6,.1011639
2012m7,.333377
2012m8,1.008882
2012m9,1.724222
2012m10,2.102679
2012m11,1.605369
2012m12,.6386939
2013m1,.0100228
2013m2,-.4191791
2013m3,-.672101
2013m4,-.7483066
2013m5,-.6362037
2013m6,-.4536127
2013m7,-.2961502
2013m8,.2353224
2013m9,.5544808
2013m10,.3173242
2013m11,-.4111723
2013m12,-.7986694
2014m1,-.3596131
2014m2,.1542014
2014m3,.0422601
2014m4,-.266739
2014m5,-.6538073
2014m6,-.7139928
2014m7,-.742071
2014m8,-.6679502
2014m9,-.4263137
2014m10,-.351892
2014m11,-.6353177
2014m12,-.942149
2015m1,-1.101538
2015m2,-1.164214
2015m3,-1.117412
2015m4,-1.110334
2015m5,-1.353011
2015m6,-1.278299
2015m7,-.8773829
2015m8,-.3319955
2015m9,.2045663
2015m10,.2894548
2015m11,-.185097
2015m12,-.6800593
2016m1,-.8375307
2016m2,-.5326098
2016m3,-.2921295
2016m4,-.1272675
