date,cat_social_progress
2008m1,-.8293316
2008m2,-.5450751
2008m3,-.3338956
2008m4,-.3348374
2008m5,-.6424591
2008m6,-1.232438
2008m7,-1.447677
2008m8,-1.20552
2008m9,-.5581046
2008m10,-.2105607
2008m11,-.3769955
2008m12,-.7524306
2009m1,-.8551167
2009m2,-.628462
2009m3,-.3897629
2009m4,-.4103474
2009m5,-.6515725
2009m6,-1.070007
2009m7,-1.11414
2009m8,-.8088228
2009m9,.0622957
2009m10,.9099563
2009m11,1.295728
2009m12,.9098442
2010m1,.704105
2010m2,.9666027
2010m3,1.111819
2010m4,1.074208
2010m5,.7297935
2010m6,.1380399
2010m7,-.2078599
2010m8,-.1420387
2010m9,.3510567
2010m10,.617283
2010m11,.5105472
2010m12,.1173679
2011m1,-.1421027
2011m2,-.1313362
2011m3,-.0233437
2011m4,.0638124
2011m5,-.1621705
2011m6,-.6555851
2011m7,-.9450778
2011m8,-.773019
2011m9,-.1649175
2011m10,-.0778507
2011m11,-.3923741
2011m12,-.8263021
2012m1,-.7336875
2012m2,-.3107364
2012m3,-.0309371
2012m4,.047352
2012m5,-.1030502
2012m6,-.6405754
2012m7,-.9130842
2012m8,-.5743529
2012m9,.1486853
2012m10,.5007316
2012m11,.3114493
2012m12,.0173054
2013m1,-.2181743
2013m2,-.1652598
2013m3,-.0058812
2013m4,.071045
2013m5,-.2716694
2013m6,-.7964994
2013m7,-1.011733
2013m8,-.8455113
2013m9,-.3453759
2013m10,-.2355822
2013m11,-.4089916
2013m12,-.4194956
2014m1,-.2507878
2014m2,-.1015511
2014m3,-.0636824
2014m4,-.0910622
2014m5,-.2768262
2014m6,-.6581951
2014m7,-.8516524
2014m8,-.4951521
2014m9,.4406201
2014m10,1.115
2014m11,1.110866
2014m12,.779923
2015m1,.6101629
2015m2,.82547
2015m3,1.017845
2015m4,.9566615
2015m5,.5445649
2015m6,.0742145
2015m7,-.1692918
2015m8,.1852971
2015m9,1.011309
2015m10,1.439186
2015m11,1.355513
2015m12,1.097365
2016m1,1.217058
2016m2,1.65645
2016m3,1.910098
2016m4,2.023699
