date,swb_security
2011m1,-1.396804
2011m2,-.3752086
2011m3,.2894993
2011m4,.4864172
2011m5,.5386419
2011m6,.3766147
2011m7,.0961957
2011m8,-.346972
2011m9,-.6342238
2011m10,-.1168705
2011m11,.3248075
2011m12,.6370445
2012m1,.8199502
2012m2,.9943824
2012m3,1.146537
2012m4,1.311775
2012m5,1.531653
2012m6,1.681276
2012m7,1.320408
2012m8,1.179708
2012m9,.675857
2012m10,.1860196
2012m11,-.2637166
2012m12,-.4208475
2013m1,-.0826994
2013m2,.2927523
2013m3,.5484309
2013m4,.7663665
2013m5,1.162598
2013m6,1.462842
2013m7,1.570386
2013m8,1.517052
2013m9,1.113071
2013m10,.7800432
2013m11,.842163
2013m12,.6714513
2014m1,.4347415
2014m2,.5360178
2014m3,.8162116
2014m4,1.047392
2014m5,1.698707
2014m6,2.284052
2014m7,2.400935
2014m8,2.200772
2014m9,1.77253
2014m10,1.46326
2014m11,1.299225
2014m12,1.366314
2015m1,1.51492
2015m2,1.503208
2015m3,1.233425
2015m4,1.021592
2015m5,1.381084
2015m6,1.804612
2015m7,1.932567
2015m8,1.694052
2015m9,1.453441
2015m10,1.408675
2015m11,1.593616
2015m12,1.721773
2016m1,1.805871
2016m2,1.985643
2016m3,1.716376
2016m4,.9601254
