summer_leisure_f
-.8051977
-.6165438
-.3982871
.1625968
1.076271
1.985735
2.181501
1.196392
-.4019437
-.8374717
-1.149193
-.6526291
-.8935909
-.8429796
-.1118327
.2387871
.9245024
1.648709
1.694857
.859
-.3267063
-.9488649
-1.152184
-.9782311
-1.224645
-1.029401
-.3952525
-.1714106
.7153253
1.524067
1.292707
.9207715
-.5168057
-1.129898
-1.065225
-.5987926
-.8691931
-.9489853
-.5425422
-.1379797
.6809345
1.291576
1.469647
.9134042
-.6036009
-1.182561
-1.116348
-.6264732
-.8482292
-.9722596
-.5430639
.0761714
.9993114
1.207473
1.280373
.8884633
-.5902526
