date,cat_job_growth
2008m1,2.962765
2008m2,1.678235
2008m3,1.101111
2008m4,.8020899
2008m5,.5255175
2008m6,.3318613
2008m7,.3586042
2008m8,.5367365
2008m9,.5537323
2008m10,.5356047
2008m11,.4128612
2008m12,.45146
2009m1,.5420732
2009m2,.7676527
2009m3,.8344063
2009m4,.3918999
2009m5,.0072973
2009m6,-.0557579
2009m7,.1607844
2009m8,.5126784
2009m9,.8388588
2009m10,.8177035
2009m11,-.196609
2009m12,-1.110554
2010m1,-1.603638
2010m2,-1.750619
2010m3,-1.738505
2010m4,-1.696243
2010m5,-1.704017
2010m6,-1.825916
2010m7,-2.019786
2010m8,-2.114891
2010m9,-2.027212
2010m10,-1.905356
2010m11,-1.613356
2010m12,-1.074338
2011m1,-.3167351
2011m2,.2586358
2011m3,.6490847
2011m4,.7695013
2011m5,.4251288
2011m6,.0115348
2011m7,-.2133377
2011m8,-.1214115
2011m9,.1548435
2011m10,.3940254
2011m11,.4958251
2011m12,.2679086
2012m1,-.0641763
2012m2,-.1448413
2012m3,-.0124219
2012m4,.1854293
2012m5,.1732609
2012m6,-.2058778
2012m7,-.3624683
2012m8,-.2399871
2012m9,.0716129
2012m10,.1900859
2012m11,.0355465
2012m12,-.092898
2013m1,-.2511089
2013m2,-.1681214
2013m3,-.0044672
2013m4,.1847764
2013m5,.0556819
2013m6,-.3850727
2013m7,-.6756495
2013m8,-.4958757
2013m9,-.070745
2013m10,.0439576
2013m11,-.0739557
2013m12,-.3234536
2014m1,-.4940198
2014m2,-.4857671
2014m3,-.3667109
2014m4,-.4146776
2014m5,-.4229229
2014m6,-.3832306
2014m7,-.2613958
2014m8,-.135114
2014m9,-.0041985
2014m10,.0069901
2014m11,-.0865803
2014m12,-.2063819
2015m1,-.2368403
2015m2,-.0057772
2015m3,.2194458
2015m4,.3261884
2015m5,.1896248
2015m6,.1309579
2015m7,.115561
2015m8,.3355547
2015m9,.7417371
2015m10,1.219024
2015m11,1.507867
2015m12,1.390075
2016m1,1.340486
2016m2,1.231983
2016m3,1.091331
2016m4,.8254185
