region,date,politics_security
Bourgogne,2013m1,.1201578908496433
Bourgogne,2013m2,.0298285500870811
Bourgogne,2013m3,-.1661146316263411
Bourgogne,2013m4,-.378585498366091
Bourgogne,2013m5,-.2124896347522736
Bourgogne,2013m6,-.3936431308587392
Bourgogne,2013m7,-.9058072302076552
Bourgogne,2013m8,-.420770537522104
Bourgogne,2013m9,-.7439690778652827
Bourgogne,2013m10,.0340745502875911
Bourgogne,2013m11,.4120415813393063
Bourgogne,2013m12,-.1164364632632997
Bourgogne,2014m1,.5881222993549373
Bourgogne,2014m2,-.0370302183760537
Bourgogne,2014m3,.8530829971035322
Bourgogne,2014m4,-.0226092371675703
Bourgogne,2014m5,.4785810722840122
Bourgogne,2014m6,-.3866396809462458
Bourgogne,2014m7,-.8121453853220575
Bourgogne,2014m8,-.7108037229627371
Bourgogne,2014m9,-.1821299377414915
Bourgogne,2014m10,-.2287595719099045
Bourgogne,2014m11,.3312141026059787
Bourgogne,2014m12,.1130366954538557
Bourgogne,2015m1,.9187111837996377
Bourgogne,2015m2,.2678837198764086
Bourgogne,2015m3,.5167393700944053
Bourgogne,2015m4,-.3791779908869002
Bourgogne,2015m5,-.4174733077072435
Bourgogne,2015m6,-1.088955505026711
Bourgogne,2015m7,-1.1014986468686
Bourgogne,2015m8,-.8238087462054359
Bourgogne,2015m9,.2172997162754958
Bourgogne,2015m10,-.09488528718551
Bourgogne,2015m11,1.129774149921205
Bourgogne,2015m12,1.352397190199958
Bourgogne,2016m1,.3654474119345347
Bourgogne,2016m2,-.133768411560191
Bourgogne,2016m3,.0583605219920476
Bourgogne,2016m4,-.0396029204130173
Bourgogne,2016m5,.5267547865708669
Bourgogne,2016m6,
