region,date,family1
Auvergne,2013m1,-.0174665451049805
Auvergne,2013m2,-1.663666307926178
Auvergne,2013m3,-.3162874281406403
Auvergne,2013m4,-.54718416929245
Auvergne,2013m5,-.319518705829978
Auvergne,2013m6,-.0931824781000614
Auvergne,2013m7,.4271801933646202
Auvergne,2013m8,.9349243640899658
Auvergne,2013m9,.3176235090941191
Auvergne,2013m10,-.1924833655357361
Auvergne,2013m11,-.7168613225221634
Auvergne,2013m12,-1.578346639871597
Auvergne,2014m1,-.1338865458965302
Auvergne,2014m2,-.2308562882244587
Auvergne,2014m3,-.345891710370779
Auvergne,2014m4,-.1328684110194445
Auvergne,2014m5,.1402105055749416
Auvergne,2014m6,.4389975219964981
Auvergne,2014m7,.3230561912059784
Auvergne,2014m8,.5905436649918556
Auvergne,2014m9,.603088267147541
Auvergne,2014m10,.2959250658750534
Auvergne,2014m11,-.1450474858283997
Auvergne,2014m12,-1.192873895168304
Auvergne,2015m1,.393636479973793
Auvergne,2015m2,.2743510007858276
Auvergne,2015m3,.6265091225504875
Auvergne,2015m4,-.2383171916007996
Auvergne,2015m5,.6823867112398148
Auvergne,2015m6,.6690889717137907
Auvergne,2015m7,-.3953412473201752
Auvergne,2015m8,.6519760359078646
Auvergne,2015m9,.5928513407707214
Auvergne,2015m10,.342160165309906
Auvergne,2015m11,-.0150891542434692
Auvergne,2015m12,-.5971765890717506
Auvergne,2016m1,-.0243736505508423
Auvergne,2016m2,.6712949573993683
Auvergne,2016m3,.700106605887413
Auvergne,2016m4,.4770646393299103
Auvergne,2016m5,.9891808331012726
Auvergne,2016m6,
