job_market_f
1.186852
1.653259
1.831266
-.8263573
-.7985153
-.2424021
.7471933
-.3498249
-2.555796
-.581052
-.7438977
-.8685526
.1268232
.3584992
.4202614
1.411084
-.8785331
-.7722352
.5005439
-.7450247
-.2416475
-.0066793
-.0413398
-1.817477
1.927184
.4047787
.6606423
.8494989
.4557129
-.1140176
.0558171
.6548977
-1.779437
-.3794993
.4132962
-.7523627
.9304699
.8202592
.4412141
-.0078199
.4294205
1.181548
.5136131
-.9797039
-.5667087
-.6502613
-.7788513
-.2100486
-.0045974
-.765838
-.3256691
1.479471
.5594266
-.3116083
2.40834
-1.4097
-1.915916
