stress
-.6136481
.2594383
-.1612463
-.1318832
-.0645962
-.0586026
-.7231164
.3550235
1.780275
2.702012
1.025576
.1943228
.8873885
1.344017
-.1499677
-1.218545
-.216708
-1.423014
-.7838115
1.740792
2.615652
1.578398
-1.045151
-.4526587
.0320218
.3899183
-.6931829
-.6928158
-.2897347
-.1878095
-1.795487
.4533369
1.540608
1.897617
.9451073
.0357776
.8858034
.8243744
.8169531
.5937012
.439473
-1.325422
-.7511944
.3543122
1.353479
2.821057
.02995
.1020814
.4422851
.5460638
.25779
-.3395863
-.8805037
-.7880412
-.8216857
-.115361
1.869169
