stress
-.6908534
-.5409901
-.5787108
.5843958
-.441319
-.3848176
-1.181258
1.114783
.2273651
2.412701
.9784995
.2953266
1.124097
1.824849
-.6714872
-.4768635
-.3184161
-1.011241
-.4809847
1.616698
1.502107
2.212149
1.680757
.3104634
-1.501943
-.9276798
-.6810669
-1.021135
-.3097155
-1.042884
-1.120434
.781728
.5110958
2.556049
1.995055
.886976
.6664506
.407744
-.6160646
.512482
.6189078
-.8264178
-.9278666
-.3212655
1.257906
2.468258
1.449597
.2136934
-.2168166
.4296884
-.2615774
.0202894
.7050771
-1.17685
-.7695467
.4961593
2.026856
