date,swb_laugh
2011m1,-.251796
2011m2,.013403
2011m3,.3031876
2011m4,.5974296
2011m5,.8794603
2011m6,.7991806
2011m7,.3725263
2011m8,-.1747309
2011m9,-.3114332
2011m10,.1326029
2011m11,.7365361
2011m12,1.146611
2012m1,.9860787
2012m2,.6287248
2012m3,.6710206
2012m4,1.148217
2012m5,1.538412
2012m6,1.543518
2012m7,1.202793
2012m8,.6846036
2012m9,.0898989
2012m10,-.0298872
2012m11,.1124077
2012m12,-.0494656
2013m1,-.4952815
2013m2,-.3329597
2013m3,.1177552
2013m4,.4126878
2013m5,.763913
2013m6,.8903242
2013m7,.6577637
2013m8,.2227216
2013m9,-.1386525
2013m10,-.0955686
2013m11,.0449304
2013m12,-.2940519
2014m1,-1.125749
2014m2,-1.215757
2014m3,-.6941878
2014m4,-.3788494
2014m5,-.0926815
2014m6,-.1159717
2014m7,-.4443632
2014m8,-.9060819
2014m9,-1.318344
2014m10,-1.014146
2014m11,-.3497831
2014m12,.0503881
2015m1,-.0377994
2015m2,-.4830479
2015m3,-.6450596
2015m4,-.5008356
2015m5,-.1629803
2015m6,-.0095907
2015m7,-.022211
2015m8,-.466094
2015m9,-.961493
2015m10,-.967941
2015m11,-.5569928
2015m12,-.355391
2016m1,-.5794679
2016m2,-.9084321
2016m3,-1.246479
2016m4,-1.502642
