date,swb_enjoyment
2011m1,-.4680806
2011m2,-.1350492
2011m3,.1834037
2011m4,.0762315
2011m5,-.0113919
2011m6,-.0802712
2011m7,-.3479779
2011m8,-.6416643
2011m9,-.4770488
2011m10,-.139563
2011m11,.2774881
2011m12,.477988
2012m1,.3319362
2012m2,.2221524
2012m3,.4416364
2012m4,.5207621
2012m5,.4666207
2012m6,.4912612
2012m7,.5034249
2012m8,-.12347
2012m9,-1.124368
2012m10,-1.95749
2012m11,-1.940441
2012m12,-.9165701
2013m1,.0602417
2013m2,.4218245
2013m3,.4436733
2013m4,.3188035
2013m5,.1610463
2013m6,.0386944
2013m7,-.3847981
2013m8,-1.099512
2013m9,-1.0808
2013m10,-.5363089
2013m11,.2507775
2013m12,.3894454
2014m1,-.1072557
2014m2,-.1383238
2014m3,.0085732
2014m4,.0460302
2014m5,.0511942
2014m6,.2239437
2014m7,.0008051
2014m8,-.321782
2014m9,-.4975255
2014m10,-.3378533
2014m11,.3429296
2014m12,.9109556
2015m1,1.196592
2015m2,1.494308
2015m3,1.620198
2015m4,1.48603
2015m5,1.250445
2015m6,.9926611
2015m7,.6508455
2015m8,.3816979
2015m9,.3105827
2015m10,.3054681
2015m11,.5429977
2015m12,.7724823
2016m1,.7309347
2016m2,.779881
2016m3,.6513494
2016m4,.2916842
