date,swb_anger
2011m1,-.0323297
2011m2,.2629721
2011m3,.6402388
2011m4,.7469123
2011m5,.7535105
2011m6,.2758613
2011m7,-.0338215
2011m8,-.1442786
2011m9,-.2482236
2011m10,-.1351359
2011m11,-.0724746
2011m12,.084032
2012m1,-.0178835
2012m2,.0173724
2012m3,.6115226
2012m4,1.225788
2012m5,1.460626
2012m6,.9953506
2012m7,.6387917
2012m8,.7095429
2012m9,.7996592
2012m10,.5842524
2012m11,.2945576
2012m12,-.05476
2013m1,-.2882592
2013m2,-.086594
2013m3,.0509899
2013m4,.3980135
2013m5,.8321041
2013m6,1.1564
2013m7,1.374804
2013m8,1.935862
2013m9,1.982675
2013m10,1.348052
2013m11,.8247437
2013m12,.8681178
2014m1,1.06266
2014m2,1.241238
2014m3,1.22265
2014m4,1.154853
2014m5,1.20495
2014m6,.9135407
2014m7,.8391901
2014m8,1.22467
2014m9,1.426101
2014m10,1.099311
2014m11,.4104418
2014m12,.1510694
2015m1,.153381
2015m2,.3789802
2015m3,.7087191
2015m4,.7795051
2015m5,1.00792
2015m6,1.025524
2015m7,1.390521
2015m8,1.955436
2015m9,2.201051
2015m10,2.077423
2015m11,1.897722
2015m12,1.5867
2016m1,1.135592
2016m2,.503149
2016m3,-.1060888
2016m4,-1.247921
