healthy_habits_f
1.740154
-.0922565
-.3112579
-.4020768
-1.215083
.6183719
-.1980644
-.3014588
-2.022429
-1.223904
-.8832704
-.3068343
.4665676
.4339827
.9785457
1.198738
.3541577
.6269456
1.606762
.3693534
-1.564221
-1.642892
-2.177246
-.9394789
.9344852
.8410444
1.237379
.4840416
.3042589
.378356
1.553184
-.4180921
-.3634629
-1.447458
-.3326112
-.773479
1.464168
1.978633
.4969651
.6243539
.4027725
-.1446442
.7055416
-.9465933
-.9683053
-1.780036
.0289415
-.6126335
1.26329
.3346718
.4222359
-.6138869
-.3360601
.825276
.5969021
.2074674
-1.459812
