respect
.8545474
1.566542
.52349
-.3948569
-.0413995
2.799712
.5057975
-.2177461
-.4280796
-2.56129
-2.199511
-1.88441
-.2423108
-.0280342
.207999
-1.092855
.2095215
.8803567
.3428455
1.545563
.4877335
-.2557027
-.4906458
-.987866
2.012726
-.0649803
.5832216
-.2585543
-.2142416
-.1956994
-1.218421
-.188475
-1.371444
-1.749933
.2681618
-.8376397
1.598532
.1513472
.711087
-.463898
.2986781
1.042536
.1755155
.303138
.759968
1.259927
.1860676
.388164
2.119036
1.335218
1.942079
.8301045
1.48201
2.380055
.2577325
.5817617
-.6631804
