date,swb_stress
2011m1,-.8755364
2011m2,-.5530072
2011m3,-.372342
2011m4,-.4381709
2011m5,-.5113929
2011m6,-.4184216
2011m7,-.0233817
2011m8,.8264685
2011m9,1.386726
2011m10,1.495694
2011m11,.9681855
2011m12,.4895463
2012m1,.4298367
2012m2,.4562181
2012m3,.2908017
2012m4,.0778119
2012m5,-.0162264
2012m6,.1589402
2012m7,.3989557
2012m8,.7800207
2012m9,1.304376
2012m10,1.379871
2012m11,.6604099
2012m12,-.2615271
2013m1,-.778918
2013m2,-.880735
2013m3,-1.011798
2013m4,-1.12977
2013m5,-1.248544
2013m6,-1.121599
2013m7,-.8422737
2013m8,-.4871582
2013m9,-.2731715
2013m10,-.1666427
2013m11,-.5291515
2013m12,-.8599667
2014m1,-.7862654
2014m2,-.6861207
2014m3,-.8566592
2014m4,-1.041329
2014m5,-1.23594
2014m6,-1.356767
2014m7,-1.066434
2014m8,-.5853628
2014m9,-.1764994
2014m10,-.2245592
2014m11,-.5284001
2014m12,-.8627998
2015m1,-.8767666
2015m2,-.7329345
2015m3,-.8870728
2015m4,-1.280501
2015m5,-1.59236
2015m6,-1.773858
2015m7,-1.639295
2015m8,-1.24218
2015m9,-.7395278
2015m10,-.575632
2015m11,-.9246531
2015m12,-1.467745
2016m1,-1.64071
2016m2,-1.395023
2016m3,-1.295204
2016m4,-1.568292
