date,cat_spirituality
2008m1,-.3813803
2008m2,-.0896798
2008m3,.0970514
2008m4,.2184648
2008m5,-.1376603
2008m6,-.5961801
2008m7,-.7658239
2008m8,-.4183182
2008m9,.2414861
2008m10,.573767
2008m11,.5717326
2008m12,.3890945
2009m1,.2170886
2009m2,.2978117
2009m3,.2542128
2009m4,.1862537
2009m5,-.2088359
2009m6,-.7128051
2009m7,-.8796617
2009m8,-.3769449
2009m9,.8138813
2009m10,1.715008
2009m11,1.969855
2009m12,1.978013
2010m1,2.006794
2010m2,2.248157
2010m3,2.364634
2010m4,2.150463
2010m5,1.42794
2010m6,.5990704
2010m7,.2972938
2010m8,.7499759
2010m9,1.602335
2010m10,2.084835
2010m11,1.9997
2010m12,1.304491
2011m1,.4380628
2011m2,.0286972
2011m3,-.1088627
2011m4,-.2237279
2011m5,-.5260702
2011m6,-.905291
2011m7,-1.121885
2011m8,-.9795142
2011m9,-.5082462
2011m10,-.133039
2011m11,.0225599
2011m12,-.0180591
2012m1,-.0833078
2012m2,.0083261
2012m3,-.0027949
2012m4,-.0556888
2012m5,-.4008473
2012m6,-.7413108
2012m7,-.7924456
2012m8,-.5330756
2012m9,-.0936966
2012m10,.0996635
2012m11,-.0071561
2012m12,-.2708731
2013m1,-.3919885
2013m2,-.238718
2013m3,-.1413679
2013m4,-.2545094
2013m5,-.6913594
2013m6,-1.137422
2013m7,-1.293506
2013m8,-1.057377
2013m9,-.5402617
2013m10,-.326793
2013m11,-.4017853
2013m12,-.6686794
2014m1,-.7705724
2014m2,-.6515599
2014m3,-.5314521
2014m4,-.4551203
2014m5,-.6649076
2014m6,-.9058354
2014m7,-.9093675
2014m8,-.5763658
2014m9,-.0792411
2014m10,.0642511
2014m11,-.0440334
2014m12,-.1253589
2015m1,-.136369
2015m2,.019061
2015m3,.0346626
2015m4,-.1134409
2015m5,-.5711474
2015m6,-.9849444
2015m7,-1.078128
2015m8,-.693141
2015m9,-.055674
2015m10,.1228287
2015m11,.0561467
2015m12,-.0750397
2016m1,-.2189456
2016m2,-.2457612
2016m3,-.1695281
2016m4,.0192155
