region,date,travail
Nord-Pas-de-Calais,2013m1,1.1324787
Nord-Pas-de-Calais,2013m2,.66588289
Nord-Pas-de-Calais,2013m3,1.2350553
Nord-Pas-de-Calais,2013m4,.63579249
Nord-Pas-de-Calais,2013m5,1.2427119
Nord-Pas-de-Calais,2013m6,-.14111623
Nord-Pas-de-Calais,2013m7,-.41554239
Nord-Pas-de-Calais,2013m8,-1.5706347
Nord-Pas-de-Calais,2013m9,.56222951
Nord-Pas-de-Calais,2013m10,.29662731
Nord-Pas-de-Calais,2013m11,.40906289
Nord-Pas-de-Calais,2013m12,-.61866152
Nord-Pas-de-Calais,2014m1,.54459572
Nord-Pas-de-Calais,2014m2,.61985254
Nord-Pas-de-Calais,2014m3,1.5590403
Nord-Pas-de-Calais,2014m4,.39648783
Nord-Pas-de-Calais,2014m5,.85859662
Nord-Pas-de-Calais,2014m6,.33900288
Nord-Pas-de-Calais,2014m7,-.88538283
Nord-Pas-de-Calais,2014m8,-.78093344
Nord-Pas-de-Calais,2014m9,.84909075
Nord-Pas-de-Calais,2014m10,.17144985
Nord-Pas-de-Calais,2014m11,.28911465
Nord-Pas-de-Calais,2014m12,-1.7935966
Nord-Pas-de-Calais,2015m1,.60373712
Nord-Pas-de-Calais,2015m2,.46976668
Nord-Pas-de-Calais,2015m3,1.3328891
Nord-Pas-de-Calais,2015m4,.46405065
Nord-Pas-de-Calais,2015m5,-.25914991
Nord-Pas-de-Calais,2015m6,.2166331
Nord-Pas-de-Calais,2015m7,-.95475227
Nord-Pas-de-Calais,2015m8,-1.1169753
Nord-Pas-de-Calais,2015m9,1.0784473
Nord-Pas-de-Calais,2015m10,.1536777
Nord-Pas-de-Calais,2015m11,-.01867133
Nord-Pas-de-Calais,2015m12,-1.6611642
Nord-Pas-de-Calais,2016m1,.35108468
Nord-Pas-de-Calais,2016m2,-.073063344
Nord-Pas-de-Calais,2016m3,.65900636
Nord-Pas-de-Calais,2016m4,-.33090153
Nord-Pas-de-Calais,2016m5,.06441351
Nord-Pas-de-Calais,2016m6,-.14649373
Nord-Pas-de-Calais,2016m7,-1.5484005
Nord-Pas-de-Calais,2016m8,-1.4910995
Nord-Pas-de-Calais,2016m9,.5440551
Nord-Pas-de-Calais,2016m10,-.33662531
Nord-Pas-de-Calais,2016m11,-1.2368267
Nord-Pas-de-Calais,2016m12,-1.6262921
Nord-Pas-de-Calais,2017m1,-.96380043
Nord-Pas-de-Calais,2017m2,.16336684
Nord-Pas-de-Calais,2017m3,.71575785
