date,cat_spirituality
2008m1,.4110433
2008m2,.7552576
2008m3,.8929196
2008m4,.7248183
2008m5,-.0152398
2008m6,-.6600268
2008m7,-.8693203
2008m8,-.6368691
2008m9,.1230153
2008m10,.6887826
2008m11,.8256832
2008m12,.6815798
2009m1,.5266545
2009m2,.7316462
2009m3,.9462721
2009m4,.845485
2009m5,.1892767
2009m6,-.6270204
2009m7,-.8931297
2009m8,-.4077431
2009m9,.6559263
2009m10,1.484046
2009m11,1.689048
2009m12,1.429825
2010m1,1.214294
2010m2,1.368261
2010m3,1.632189
2010m4,1.596265
2010m5,.9428512
2010m6,.1616104
2010m7,-.0972456
2010m8,.2718513
2010m9,1.07896
2010m10,1.47329
2010m11,1.361813
2010m12,.8787498
2011m1,.4950641
2011m2,.5429938
2011m3,.581616
2011m4,.3699157
2011m5,-.2461841
2011m6,-.9967426
2011m7,-1.308197
2011m8,-.9631349
2011m9,-.1427523
2011m10,.4474705
2011m11,.5199705
2011m12,.2757863
2012m1,.1334965
2012m2,.2561565
2012m3,.3000028
2012m4,.0793407
2012m5,-.4850233
2012m6,-1.06439
2012m7,-1.236937
2012m8,-.9256213
2012m9,-.3107374
2012m10,.0697931
2012m11,.149821
2012m12,.029892
2013m1,-.1367962
2013m2,-.1326346
2013m3,-.0703035
2013m4,-.1078321
2013m5,-.6263772
2013m6,-1.201655
2013m7,-1.428176
2013m8,-1.183548
2013m9,-.5998762
2013m10,-.22055
2013m11,-.2181222
2013m12,-.4045142
2014m1,-.4672374
2014m2,-.3199515
2014m3,-.1793339
2014m4,-.2731263
2014m5,-.7340759
2014m6,-1.26704
2014m7,-1.435051
2014m8,-1.089284
2014m9,-.4336719
2014m10,-.1543582
2014m11,-.3149267
2014m12,-.483549
2015m1,-.4638653
2015m2,-.1805251
2015m3,.0196915
2015m4,-.1503329
2015m5,-.764342
2015m6,-1.331436
2015m7,-1.411156
2015m8,-.8857781
2015m9,-.0805818
2015m10,.3241126
2015m11,.3219268
2015m12,.0458688
2016m1,-.0895861
2016m2,-.0090008
2016m3,.056726
2016m4,.1338496
