region,date,droite_id
Picardie,2013m1,-.15732665
Picardie,2013m2,-.35433453
Picardie,2013m3,.29527187
Picardie,2013m4,.10890516
Picardie,2013m5,-.26314884
Picardie,2013m6,-.61653435
Picardie,2013m7,-.51472425
Picardie,2013m8,-.73598117
Picardie,2013m9,.066473506
Picardie,2013m10,.10274237
Picardie,2013m11,-.29260513
Picardie,2013m12,-.68044704
Picardie,2014m1,-.091182679
Picardie,2014m2,-.10382065
Picardie,2014m3,.16392286
Picardie,2014m4,-.35291925
Picardie,2014m5,-.49929747
Picardie,2014m6,-.22751719
Picardie,2014m7,-.050290935
Picardie,2014m8,-.77740854
Picardie,2014m9,.28135061
Picardie,2014m10,-.16031615
Picardie,2014m11,.21113572
Picardie,2014m12,-.64730692
Picardie,2015m1,.56375164
Picardie,2015m2,.62974674
Picardie,2015m3,.25568032
Picardie,2015m4,.18864056
Picardie,2015m5,-.13647643
Picardie,2015m6,-.22496009
Picardie,2015m7,-.31707174
Picardie,2015m8,-.29727846
Picardie,2015m9,.74842638
Picardie,2015m10,.40998295
Picardie,2015m11,.2461943
Picardie,2015m12,.21281222
Picardie,2016m1,.39030245
Picardie,2016m2,-.16636606
Picardie,2016m3,-.11683505
Picardie,2016m4,.20040372
Picardie,2016m5,.10564188
Picardie,2016m6,-.53401208
Picardie,2016m7,-.29769763
Picardie,2016m8,-.035140608
Picardie,2016m9,1.4648149
Picardie,2016m10,.6864683
Picardie,2016m11,.23101732
Picardie,2016m12,-.013633303
Picardie,2017m1,.30343801
Picardie,2017m2,.62689108
Picardie,2017m3,.41698825
