region,date,family1
Rhone-Alpes,2013m1,-.3066799119114876
Rhone-Alpes,2013m2,-.3869908703491092
Rhone-Alpes,2013m3,.265463575720787
Rhone-Alpes,2013m4,-.6531653702259064
Rhone-Alpes,2013m5,.0633342880755663
Rhone-Alpes,2013m6,-.3143295496702194
Rhone-Alpes,2013m7,.1362921241670847
Rhone-Alpes,2013m8,.6034724712371826
Rhone-Alpes,2013m9,.6277314918115735
Rhone-Alpes,2013m10,.1319340094923973
Rhone-Alpes,2013m11,-1.121901504695415
Rhone-Alpes,2013m12,-1.652983039617538
Rhone-Alpes,2014m1,-.2878563702106476
Rhone-Alpes,2014m2,-.1192576438188553
Rhone-Alpes,2014m3,.1674572825431824
Rhone-Alpes,2014m4,.0401504263281822
Rhone-Alpes,2014m5,.2830784343605046
Rhone-Alpes,2014m6,.0521170012652874
Rhone-Alpes,2014m7,.8743939474225044
Rhone-Alpes,2014m8,.6551168859004974
Rhone-Alpes,2014m9,.3087128344923258
Rhone-Alpes,2014m10,-.0250733233988285
Rhone-Alpes,2014m11,-.6848563998937607
Rhone-Alpes,2014m12,-.5981505811214447
Rhone-Alpes,2015m1,-.2798506068065763
Rhone-Alpes,2015m2,-.3275441750884056
Rhone-Alpes,2015m3,.4810791267082095
Rhone-Alpes,2015m4,.2583157098852098
Rhone-Alpes,2015m5,.0865758694708347
Rhone-Alpes,2015m6,-.0613968521356583
Rhone-Alpes,2015m7,.3448509201407433
Rhone-Alpes,2015m8,1.044339451938868
Rhone-Alpes,2015m9,.3905930239707232
Rhone-Alpes,2015m10,-.4939469993114471
Rhone-Alpes,2015m11,-1.15985170006752
Rhone-Alpes,2015m12,-1.19173735100776
Rhone-Alpes,2016m1,.0480947196483612
Rhone-Alpes,2016m2,-.2194284554570913
Rhone-Alpes,2016m3,-.0496174991130829
Rhone-Alpes,2016m4,-.0827179253101349
Rhone-Alpes,2016m5,-.2601637542247772
Rhone-Alpes,2016m6,
