region,date,social
Centre,2013m1,.0660145790981395
Centre,2013m2,.5008561954101813
Centre,2013m3,.0365501196522798
Centre,2013m4,-.240803171481405
Centre,2013m5,.2427045362336295
Centre,2013m6,.2666557858298932
Centre,2013m7,-.8646583333611488
Centre,2013m8,-1.277216400418963
Centre,2013m9,.0195127584738657
Centre,2013m10,.13266493167196
Centre,2013m11,-.5575912999255317
Centre,2013m12,-.603423895580428
Centre,2014m1,-.1544069647789001
Centre,2014m2,-.0905380493828229
Centre,2014m3,.2070715320961816
Centre,2014m4,.0037974459784372
Centre,2014m5,.1366264628512519
Centre,2014m6,-.4645730320896421
Centre,2014m7,.0385626362902778
Centre,2014m8,-.5248771096978869
Centre,2014m9,.8146966598453999
Centre,2014m10,.4228937785540308
Centre,2014m11,.7974165145839963
Centre,2014m12,-.7497000500027623
Centre,2015m1,.4288826244218009
Centre,2015m2,.0609738962458713
Centre,2015m3,.4059755653142929
Centre,2015m4,.2570911973348952
Centre,2015m5,.0717590999390398
Centre,2015m6,.5845339127949306
Centre,2015m7,-.8553063699177333
Centre,2015m8,-1.002129930470671
Centre,2015m9,.3739740933690752
Centre,2015m10,-.0120302374873843
Centre,2015m11,-.0147349983453751
Centre,2015m12,-.3251872573580061
Centre,2016m1,.1980725670499461
Centre,2016m2,.1733464917966298
Centre,2016m3,.2012041123317821
Centre,2016m4,.233904208455767
Centre,2016m5,-.4534193681819098
Centre,2016m6,
