happiness
-.7696177
-.6683002
-1.652647
-.5908423
.1482341
-.4431984
-.2692168
-1.497052
.0385399
-1.889648
-1.052117
-.4759753
-.2162348
-.6155576
1.02472
.0838399
.9079787
.6352146
2.111141
.4443731
-.4645719
-.7249554
-.4661235
.9646592
.7003669
.4024253
1.435952
.9266896
1.516755
.7472054
.2244437
.7791187
.0162833
.5155298
.3661991
-.2332125
.251834
-.2527696
1.070669
.2485759
.4352249
.8009505
.1955998
.8677891
-.5501729
-.0220668
.3147669
-.5346119
-.3123751
.4689868
.7401482
-.1838944
.2305702
-.0556108
.1892627
.9954258
-.0187008
