anger
-1.565436
-1.683821
.2121329
-.5180035
.2859741
-.5956731
-.3500399
.7638668
.3683795
1.838556
.5499688
-.532135
-.3423764
-.95886
-.4207863
-1.047524
-1.06371
-.8335786
-.5144147
.1466815
.6858059
-.008529
1.874519
-.3786771
-.4934509
-2.400593
-1.144257
-1.393682
-.3143538
-.3563343
.912432
.972769
.22966
1.035796
-.0899162
.309795
-.0241316
-.1838679
-.0525752
-.1914288
.3654543
.403363
-.0118636
.9421368
.4629384
.5285222
-.4221562
-.1016979
-.7024093
-.5239139
-1.600626
-1.273467
.6670255
-1.047381
1.88132
1.071815
.3627586
