date,swb_enjoyment
2008m1,-.5881423
2008m2,-.1921302
2008m3,.244952
2008m4,.7096193
2008m5,.993984
2008m6,1.074452
2008m7,.834561
2008m8,.5826969
2008m9,.4010771
2008m10,.2030264
2008m11,-.0784583
2008m12,-.5496061
2009m1,-.9727116
2009m2,-1.115679
2009m3,-.8970183
2009m4,-.5947701
2009m5,-.3300818
2009m6,-.1972389
2009m7,-.1838493
2009m8,-.3921998
2009m9,-.4092004
2009m10,-.3443895
2009m11,-.185205
2009m12,-.016629
2010m1,.0326588
2010m2,.1070033
2010m3,.362562
2010m4,.6801991
2010m5,.6646501
2010m6,.3492515
2010m7,-.1477035
2010m8,-.5568319
2010m9,-.5318823
2010m10,-.2508896
2010m11,-.136984
2010m12,.0666554
2011m1,.3592501
2011m2,.6992369
2011m3,1.05979
2011m4,1.332303
2011m5,1.412441
2011m6,1.237161
2011m7,1.033904
2011m8,.8613678
2011m9,.975906
2011m10,1.305348
2011m11,1.448601
2011m12,1.413996
2012m1,1.458514
2012m2,1.66329
2012m3,1.896226
2012m4,2.042927
2012m5,2.07686
2012m6,2.029857
2012m7,1.807762
2012m8,1.537799
2012m9,1.324965
2012m10,1.235914
2012m11,1.029877
2012m12,.5886146
2013m1,.5173642
2013m2,.7812715
2013m3,1.251462
2013m4,1.657259
2013m5,1.688624
2013m6,1.532521
2013m7,1.044463
2013m8,.5527387
2013m9,.5367875
2013m10,.8334561
2013m11,1.312339
2013m12,1.400058
2014m1,1.277858
2014m2,1.398201
2014m3,1.667991
2014m4,2.071993
2014m5,2.18982
2014m6,2.041363
2014m7,1.735862
2014m8,1.497422
2014m9,1.50443
2014m10,1.667859
2014m11,1.712756
2014m12,1.822959
2015m1,1.885311
2015m2,2.028385
2015m3,2.095308
2015m4,2.126417
2015m5,2.176187
2015m6,2.251333
2015m7,2.177088
2015m8,1.925114
2015m9,1.812001
2015m10,1.943291
2015m11,2.068044
2015m12,2.026119
2016m1,2.010969
2016m2,2.142819
2016m3,2.19615
2016m4,2.104365
