respect
1.091691
1.146813
.7948462
.4360966
.0449876
.413419
-.1839876
.1005971
-1.233983
-1.743023
-.6619305
-.9986553
.584519
.4578106
.1256871
.0410214
.1634592
.4005151
.6395854
.3041129
-.6794116
-.3602549
-.3299344
-.3162167
2.053266
1.019847
.4984477
.5097665
.3958693
-.1540959
.1525762
-.1308709
-.6576598
-.2659034
.0066924
-.0518084
1.059785
.799608
.332883
.1145661
-.1671702
.4292111
.3043774
-.2835485
-.4561398
.0094337
.0230323
.3118861
1.155291
.5495148
1.235065
1.150442
.4634756
1.091321
1.10455
.3011614
-.602634
