anger
.2404787
-.7713077
-.323457
-.3817615
-.9710555
-.6043512
.4749365
1.187457
.0824065
1.048398
.6593468
.0261201
-.7299952
-.9801037
-1.998443
-1.911903
-.9805429
.3488077
.6140079
.5710918
.0636016
.5733931
.4243296
.5738893
-.6097889
-.7355037
-1.372245
-1.745178
-1.417783
-.4813708
-.1067109
.5525757
.4837941
.5129483
-.103325
.705421
.8251669
-.112001
-1.057394
-.8471737
.0528851
-.1475154
.4882589
.4941389
.3652286
-.3014481
-.4155123
.4512818
-.3351472
-.2746552
-.7482553
-.3884257
-.2585862
-.3459828
1.056992
1.583032
.7269355
