date,swb_job_satisfaction
2008m1,.7030141
2008m2,.2983959
2008m3,.2822443
2008m4,.3247429
2008m5,.3255387
2008m6,.342088
2008m7,.2827145
2008m8,.2161181
2008m9,.5845549
2008m10,1.261415
2008m11,1.774096
2008m12,2.244202
2009m1,2.67393
2009m2,2.682791
2009m3,2.2773
2009m4,1.931588
2009m5,1.666602
2009m6,1.693954
2009m7,1.709791
2009m8,1.846242
2009m9,2.137912
2009m10,2.442298
2009m11,2.406074
2009m12,2.084327
2010m1,1.883079
2010m2,1.986386
2010m3,2.369253
2010m4,2.498657
2010m5,2.388928
2010m6,2.317078
2010m7,2.217087
2010m8,2.010849
2010m9,1.836158
2010m10,1.661544
2010m11,1.521064
2010m12,1.495986
2011m1,1.311687
2011m2,1.196172
2011m3,1.133354
2011m4,1.130085
2011m5,1.044215
2011m6,.9953534
2011m7,.8071508
2011m8,.679354
2011m9,.7862791
2011m10,.9227015
2011m11,.9810786
2011m12,1.029249
2012m1,1.08683
2012m2,1.013163
2012m3,.8603364
2012m4,.7688792
2012m5,.6960223
2012m6,.7645261
2012m7,.8063149
2012m8,.8612655
2012m9,.9721865
2012m10,1.098544
2012m11,.9516906
2012m12,.7055756
2013m1,.6112792
2013m2,.4939084
2013m3,.4228871
2013m4,.3125206
2013m5,.2254499
2013m6,.0853295
2013m7,-.0247664
2013m8,-.0508652
2013m9,.0271519
2013m10,.0930374
2013m11,.1307782
2013m12,.1234543
2014m1,.1530818
2014m2,.1680342
2014m3,.1949658
2014m4,.1038786
2014m5,-.0462856
2014m6,-.1162024
2014m7,-.205783
2014m8,-.2854752
2014m9,-.2797354
2014m10,-.2118382
2014m11,-.2943636
2014m12,-.424387
2015m1,-.4511935
2015m2,-.4071843
2015m3,-.3932858
2015m4,-.4293573
2015m5,-.4877805
2015m6,-.4594697
2015m7,-.4245333
2015m8,-.427805
2015m9,-.4660907
2015m10,-.48961
2015m11,-.5030587
2015m12,-.5188518
2016m1,-.5318974
2016m2,-.5461819
2016m3,-.5281267
2016m4,-.4714414
