respect
-.520644
-1.530806
-.3435326
-.2777129
-.1255589
.4756509
-1.52094
.0401023
-1.57115
-1.911661
-1.495412
-1.08866
-.3199955
-.0218495
.3498899
-.6303023
-.2240041
.3092546
.2144924
.6359877
-.8264757
-1.342838
-1.638296
-2.92925
1.744288
1.502231
.0647242
1.738259
-.0813196
.7344209
-.1974624
.668441
.3966713
.4172112
.3118427
-.6793936
1.375137
.724678
.5474494
.9033698
.5236892
.9037908
2.484781
1.270271
1.324107
1.204254
.2130815
-.0309264
1.695042
.7806328
2.596384
1.794957
1.051721
1.967349
1.296245
.8870814
-1.299295
