happiness
-.138847
-.2444006
-.4045615
-1.09096
-.6120381
-.8738909
-.3446383
-1.771605
-1.498335
-1.539847
-1.509735
-.1135787
.785291
-.2459085
.594097
.1593736
-.2298597
-.1102164
.408724
.9021675
.5843425
-1.331876
.0331427
1.104856
1.987467
1.061461
1.414286
.9497747
.0112735
.3950928
-.2812804
.4278359
.3884427
-.4765849
1.044098
.2695083
.6246263
.9529787
.4205005
.606562
.4902563
.2560074
.2301921
.1167401
.8605494
.8787253
.5170074
-.1692522
-.2491947
.6003234
.2835375
-.1659144
.6368639
.1753588
.4140773
.1651673
-.5081823
