date,swb_security
2008m1,-.2596709
2008m2,-.0210948
2008m3,.214046
2008m4,.4614847
2008m5,.815103
2008m6,.9791937
2008m7,.7218148
2008m8,.236927
2008m9,-.6330569
2008m10,-1.201627
2008m11,-.9369552
2008m12,-.2162535
2009m1,.3409277
2009m2,.5746776
2009m3,.7129276
2009m4,.9554518
2009m5,1.172549
2009m6,1.132319
2009m7,.9021083
2009m8,.749107
2009m9,.7384402
2009m10,.7736189
2009m11,.7576396
2009m12,.7049418
2010m1,.7584549
2010m2,.9100953
2010m3,.9939579
2010m4,1.14517
2010m5,1.331051
2010m6,1.379358
2010m7,1.280988
2010m8,.9460433
2010m9,.5536307
2010m10,.365811
2010m11,.3626468
2010m12,.6043673
2011m1,.9524705
2011m2,1.226841
2011m3,1.437114
2011m4,1.611488
2011m5,1.787476
2011m6,1.897498
2011m7,1.850626
2011m8,1.67887
2011m9,1.411387
2011m10,1.206062
2011m11,1.212643
2011m12,1.35735
2012m1,1.729918
2012m2,2.159194
2012m3,2.451788
2012m4,2.585223
2012m5,2.644787
2012m6,2.649446
2012m7,2.541505
2012m8,2.199767
2012m9,1.830512
2012m10,1.547596
2012m11,1.439756
2012m12,1.480588
2013m1,1.628867
2013m2,1.938367
2013m3,2.269738
2013m4,2.593601
2013m5,2.826648
2013m6,2.892976
2013m7,2.860985
2013m8,2.607654
2013m9,2.276103
2013m10,1.947636
2013m11,1.813568
2013m12,1.682783
2014m1,1.778898
2014m2,2.017433
2014m3,2.284659
2014m4,2.571217
2014m5,2.855103
2014m6,2.963221
2014m7,2.831714
2014m8,2.55594
2014m9,2.345944
2014m10,2.179448
2014m11,2.08669
2014m12,2.053124
2015m1,2.156781
2015m2,2.309402
2015m3,2.526591
2015m4,2.717002
2015m5,2.847334
2015m6,2.934348
2015m7,2.931959
2015m8,2.79141
2015m9,2.634997
2015m10,2.449861
2015m11,2.285268
2015m12,2.182956
2016m1,2.154786
2016m2,2.208129
2016m3,2.311706
2016m4,2.430523
