date,swb_worry
2008m1,-1.156866
2008m2,-1.042033
2008m3,-1.05329
2008m4,-1.192983
2008m5,-1.233784
2008m6,-1.080252
2008m7,-.7154748
2008m8,-.2126813
2008m9,.4425131
2008m10,1.136251
2008m11,1.579829
2008m12,1.770796
2009m1,1.673397
2009m2,1.515204
2009m3,1.379257
2009m4,.9559315
2009m5,.5827987
2009m6,.411735
2009m7,.7209138
2009m8,1.009632
2009m9,1.115763
2009m10,1.229225
2009m11,1.243775
2009m12,.8737965
2010m1,.4364958
2010m2,.5171681
2010m3,.794284
2010m4,.8541887
2010m5,.6994248
2010m6,.6437753
2010m7,.5500222
2010m8,.4349929
2010m9,.4123987
2010m10,.6566311
2010m11,.7953156
2010m12,.5600377
2011m1,-.1383473
2011m2,-.6168244
2011m3,-.8195058
2011m4,-.8339376
2011m5,-.8398255
2011m6,-.767293
2011m7,-.4944329
2011m8,-.0898879
2011m9,.2869915
2011m10,.5959843
2011m11,.5395776
2011m12,.2928859
2012m1,-.1728063
2012m2,-.5667432
2012m3,-.8915421
2012m4,-1.1617
2012m5,-1.390791
2012m6,-1.342052
2012m7,-.9390116
2012m8,-.3553803
2012m9,.14658
2012m10,.4647089
2012m11,.3598574
2012m12,-.0372863
2013m1,-.5950677
2013m2,-.9158441
2013m3,-1.042003
2013m4,-1.06636
2013m5,-1.016023
2013m6,-.8965189
2013m7,-.8466658
2013m8,-.720273
2013m9,-.4599502
2013m10,-.2081635
2013m11,-.2620405
2013m12,-.4442202
2014m1,-.8546823
2014m2,-1.242165
2014m3,-1.456939
2014m4,-1.540898
2014m5,-1.512746
2014m6,-1.347267
2014m7,-1.169609
2014m8,-1.040952
2014m9,-1.004658
2014m10,-.9013776
2014m11,-.9754184
2014m12,-1.105861
2015m1,-1.280372
2015m2,-1.332988
2015m3,-1.322809
2015m4,-1.435065
2015m5,-1.575832
2015m6,-1.489461
2015m7,-1.159066
2015m8,-.861893
2015m9,-.6798816
2015m10,-.6244927
2015m11,-.7851639
2015m12,-1.044475
2016m1,-1.410051
2016m2,-1.466223
2016m3,-1.096296
2016m4,-.402177
