date,swb_worry
2008m1,-1.595683
2008m2,-1.651966
2008m3,-1.582571
2008m4,-1.649167
2008m5,-1.650288
2008m6,-1.605841
2008m7,-1.44487
2008m8,-1.192127
2008m9,-.5432448
2008m10,.2291958
2008m11,.9066875
2008m12,1.369886
2009m1,1.616841
2009m2,1.394234
2009m3,1.045293
2009m4,.7307818
2009m5,.6066933
2009m6,.6349369
2009m7,.7801179
2009m8,.9798499
2009m9,1.136793
2009m10,1.256554
2009m11,1.124224
2009m12,.6709177
2010m1,.2441384
2010m2,.0251735
2010m3,-.0674048
2010m4,-.2433281
2010m5,-.4574812
2010m6,-.3094247
2010m7,.059288
2010m8,.3766856
2010m9,.4677722
2010m10,.5024278
2010m11,.4114699
2010m12,.2054902
2011m1,-.087301
2011m2,-.238623
2011m3,-.2936288
2011m4,-.3030463
2011m5,-.3214959
2011m6,-.2446356
2011m7,-.0743372
2011m8,.1088258
2011m9,.193928
2011m10,.2443306
2011m11,.0994991
2011m12,-.0239334
2012m1,-.2598379
2012m2,-.4553095
2012m3,-.5962859
2012m4,-.6345806
2012m5,-.9187077
2012m6,-1.138938
2012m7,-1.104367
2012m8,-.7243625
2012m9,-.2844594
2012m10,.0539075
2012m11,.1792504
2012m12,.0668213
2013m1,-.3299423
2013m2,-.7591864
2013m3,-1.14757
2013m4,-1.346209
2013m5,-1.362787
2013m6,-1.24605
2013m7,-1.028968
2013m8,-.8338258
2013m9,-.7733877
2013m10,-.7334572
2013m11,-.8129118
2013m12,-.9111729
2014m1,-1.162595
2014m2,-1.508576
2014m3,-1.708525
2014m4,-1.839229
2014m5,-1.878887
2014m6,-1.712512
2014m7,-1.441266
2014m8,-1.276137
2014m9,-1.257137
2014m10,-1.175379
2014m11,-1.252411
2014m12,-1.315198
2015m1,-1.383679
2015m2,-1.510707
2015m3,-1.656752
2015m4,-1.91145
2015m5,-2.026731
2015m6,-1.833231
2015m7,-1.48687
2015m8,-1.283999
2015m9,-1.263894
2015m10,-1.175527
2015m11,-1.24087
2015m12,-1.428446
2016m1,-1.805996
2016m2,-2.009224
2016m3,-1.861805
2016m4,-1.419497
