date,swb_laugh
2008m1,-1.681527
2008m2,-.5297626
2008m3,.3101669
2008m4,.6910902
2008m5,.5462161
2008m6,.3055534
2008m7,.2908761
2008m8,.0139584
2008m9,-.2133838
2008m10,-.4617869
2008m11,-1.119801
2008m12,-1.692984
2009m1,-2.34088
2009m2,-2.39607
2009m3,-2.000204
2009m4,-1.357472
2009m5,-.7805775
2009m6,-.4548686
2009m7,-.6524453
2009m8,-.9589478
2009m9,-1.13698
2009m10,-1.140499
2009m11,-1.056692
2009m12,-.8641003
2010m1,-.6971699
2010m2,-.4722014
2010m3,.0000589
2010m4,.5331371
2010m5,.7870032
2010m6,.4949952
2010m7,.219173
2010m8,.1490927
2010m9,.0988901
2010m10,.0324195
2010m11,-.3254464
2010m12,-.7390785
2011m1,-.8916708
2011m2,-.8034909
2011m3,-.6040115
2011m4,-.375312
2011m5,.1561728
2011m6,.3981496
2011m7,.4106195
2011m8,.3564272
2011m9,.7141412
2011m10,1.079651
2011m11,1.091226
2011m12,.6759594
2012m1,.0781062
2012m2,.0153817
2012m3,.5013233
2012m4,.8793759
2012m5,1.198347
2012m6,1.395519
2012m7,1.165841
2012m8,.7881029
2012m9,.2613384
2012m10,-.1940279
2012m11,-.5840698
2012m12,-1.161524
2013m1,-1.394087
2013m2,-.7442533
2013m3,.1524923
2013m4,.7863261
2013m5,.9567404
2013m6,.8074302
2013m7,.4776898
2013m8,.0607864
2013m9,-.2570964
2013m10,-.3618919
2013m11,-.421916
2013m12,-.7518746
2014m1,-1.183608
2014m2,-1.139672
2014m3,-.7133044
2014m4,-.1605759
2014m5,.2829365
2014m6,.1763775
2014m7,-.144516
2014m8,-.3756203
2014m9,-.5255818
2014m10,-.6197886
2014m11,-.6486617
2014m12,-.7499581
2015m1,-.7890354
2015m2,-.7439612
2015m3,-.6394598
2015m4,-.5069203
2015m5,-.4070898
2015m6,-.3280513
2015m7,-.3205961
2015m8,-.502425
2015m9,-1.073399
2015m10,-1.487183
2015m11,-1.56533
2015m12,-1.424003
2016m1,-1.41774
2016m2,-1.101305
2016m3,-.2400867
2016m4,1.180286
