stress
-1.071656
-.3606851
.2881124
.1613267
-1.522278
-.8455811
-1.336279
-.2493606
.8647426
2.533583
1.249456
1.161646
1.165955
1.034537
.3493839
-.1109198
-.5977569
-.4736488
-1.708923
.5361766
.7003762
2.293407
-.2742526
.080644
-.4919354
-.023143
-.4780791
-.1287713
-.8282505
.1031089
-1.297204
.2496955
1.508856
2.676535
1.06439
.2527776
.749525
1.324926
1.005318
.9336228
.1882065
-1.132829
-.9799735
.7341663
1.995225
1.636604
1.844273
-.0204603
-.2390887
-.0824486
.7202278
.3727278
-.764618
-.8377529
-.3973266
-.0357247
1.899413
