laugh
-1.108156
-1.065415
-1.445076
1.09733
-1.169224
-.8921389
-1.22806
-1.297272
-.5625486
-1.195699
-.1771989
-2.072475
-.3299706
-.9050044
.8692275
1.011618
-.2157716
.0963939
.9629692
1.065068
-.4103107
.9729862
-.5335734
-.9807945
-1.024652
-.3300407
2.133146
.7079722
.7342836
1.20594
1.702635
.0057084
.8765401
.6733698
1.836088
-.7700785
-1.135952
-.3295345
.7587506
.2250946
.9845754
.058914
1.208735
1.002437
.8593311
1.71817
-.0893172
-1.975069
.7171438
-.6713952
-.5187585
.6567627
.8230814
-.2580295
.4934191
-.0656333
-.4205391
