date,cat_family
2011m1,.490087
2011m2,.436424
2011m3,.4620251
2011m4,.4353113
2011m5,.3369974
2011m6,.2595867
2011m7,.3945013
2011m8,.714954
2011m9,1.045135
2011m10,1.403605
2011m11,1.425926
2011m12,1.218755
2012m1,.8234537
2012m2,.5204009
2012m3,.3715183
2012m4,.3915418
2012m5,.4128202
2012m6,.3358029
2012m7,.4474393
2012m8,.7559482
2012m9,.9737335
2012m10,.9881026
2012m11,.7203314
2012m12,.2101429
2013m1,.0514664
2013m2,.2519743
2013m3,.4401205
2013m4,.4123168
2013m5,.1699125
2013m6,-.0961869
2013m7,-.2773663
2013m8,-.1681715
2013m9,.121346
2013m10,.4863282
2013m11,.4723346
2013m12,.0661545
2014m1,-.3539701
2014m2,-.5982417
2014m3,-.6274983
2014m4,-.6917127
2014m5,-.8583778
2014m6,-.9000426
2014m7,-.713704
2014m8,-.3931354
2014m9,-.0741604
2014m10,.1651964
2014m11,.2542988
2014m12,.1547612
2015m1,-.0292611
2015m2,-.1012939
2015m3,-.1312685
2015m4,-.2295774
2015m5,-.3545621
2015m6,-.1701575
2015m7,.2971112
2015m8,.7167642
2015m9,.7096566
2015m10,-.0065578
2015m11,-1.054657
2015m12,-2.018444
2016m1,-2.45549
2016m2,-2.717697
2016m3,-2.669789
2016m4,-2.652964
