region,date,social
Basse-Normandie,2013m1,.1089758768677711
Basse-Normandie,2013m2,1.10815327167511
Basse-Normandie,2013m3,-.2387417510151863
Basse-Normandie,2013m4,.1494179844856262
Basse-Normandie,2013m5,-.2702089443802834
Basse-Normandie,2013m6,.1917335392907262
Basse-Normandie,2013m7,-.8768649011850357
Basse-Normandie,2013m8,-1.249095952510834
Basse-Normandie,2013m9,.7739929050207138
Basse-Normandie,2013m10,-.2235309541225433
Basse-Normandie,2013m11,.2472211599349975
Basse-Normandie,2013m12,-.4790869444608689
Basse-Normandie,2014m1,-.1089825034141541
Basse-Normandie,2014m2,-.5191322769038379
Basse-Normandie,2014m3,-.5751624314114452
Basse-Normandie,2014m4,-.5262626528739929
Basse-Normandie,2014m5,-.0618678599596024
Basse-Normandie,2014m6,-.7469674706459045
Basse-Normandie,2014m7,-.4215889289975167
Basse-Normandie,2014m8,-.2879995614290237
Basse-Normandie,2014m9,.6640069365501404
Basse-Normandie,2014m10,-.1402185589075088
Basse-Normandie,2014m11,-.3963379979133606
Basse-Normandie,2014m12,-.6657330341637134
Basse-Normandie,2015m1,.097041380405426
Basse-Normandie,2015m2,-.2192466150037944
Basse-Normandie,2015m3,-.1260351587552577
Basse-Normandie,2015m4,.0546501040458679
Basse-Normandie,2015m5,.3548701478168368
Basse-Normandie,2015m6,-.3476394683122635
Basse-Normandie,2015m7,-1.157500970363617
Basse-Normandie,2015m8,-.4272449478507042
Basse-Normandie,2015m9,.7657613426446914
Basse-Normandie,2015m10,-.6865258157253266
Basse-Normandie,2015m11,.2044838905334473
Basse-Normandie,2015m12,-1.03230208158493
Basse-Normandie,2016m1,.3873023092746735
Basse-Normandie,2016m2,-.2592327882535755
Basse-Normandie,2016m3,-.1186815842986107
Basse-Normandie,2016m4,-.3393471628427506
Basse-Normandie,2016m5,-.1416076421737671
Basse-Normandie,2016m6,
