personal_security_f
-.8997971
-.4253957
-1.258663
-.8641389
-.2206258
-1.400024
-.6325759
-.9529417
-1.168481
-1.178709
.2019415
-.2900751
.015545
-.607313
.5007337
-.0088785
-.6566709
-.8343744
.6583858
-.731262
-1.083041
-.8134625
.0032773
4.749706
3.313462
1.363955
.3936389
1.092888
.1834684
-.0709068
.0219853
-.1699799
-.5445433
-.5973573
.6549832
.5546204
-.7208255
-.1057977
-.4249809
.2212908
-.1609768
-.1892126
-.3046998
-.0143624
-.1126428
.4873864
.7172861
1.284766
.0480278
.2765846
.0653325
.3695745
-.2004062
.2417118
.1444055
.2010545
-.1228901
