sadness
1.221548
1.127339
-.0468764
-.2220708
-.0103187
-.5124176
.450502
.8044264
1.388626
1.570225
.3255396
1.001802
.0314978
-.4657686
-.6307559
-.7450965
-.8040384
-1.470618
-.3081277
-.5840312
-.1611641
.8693979
2.162107
4.034873
1.728911
.0516167
-.2368305
-.9548365
-.4436372
-.6934591
-.5154527
-.9039533
-.0047174
-.5049475
-.7859378
1.922137
.2443321
.887787
-.2921245
-.4809207
-.9372173
-.4502905
-.7788921
-.7485077
.5029563
.5582885
.7531752
1.586474
.7742311
-.0113325
-.4913509
-.4873137
-.5027955
-.3629474
-.583755
.0744455
1.040266
