worry
.5202831
.8056481
.5556666
.5552472
.0058269
.1654984
.620869
.7889822
1.344633
2.080743
1.234495
.4651439
.8304275
.9286171
-.4223666
-.9190674
-.4926331
-.4452011
-.5930565
.11367
.8014023
1.794774
1.503539
1.411461
-.3765025
-.1938262
-.1351579
-.6005458
-.8525411
-.7220503
-.7349927
.1875662
.2548298
.9402336
-.4011618
.8386852
.4769861
.607931
-.8358191
-.2978097
-.7219254
-.4022718
.0433646
-.0437883
.6888911
-.0212692
.4144324
.0445042
.6024751
.7632658
-.5595801
-.6843726
-.5568973
-.0437207
.4675461
.1649464
1.143973
