date,swb_sadness
2011m1,.2497578
2011m2,.6322654
2011m3,.8641136
2011m4,.5546915
2011m5,.372425
2011m6,-.1343701
2011m7,-.3480532
2011m8,.0303684
2011m9,.461539
2011m10,.7209557
2011m11,.7781584
2011m12,.8802044
2012m1,.9307681
2012m2,.7990829
2012m3,.3426894
2012m4,-.2339472
2012m5,-.2532871
2012m6,-.0528149
2012m7,.6375688
2012m8,1.127257
2012m9,1.281854
2012m10,1.275228
2012m11,1.221555
2012m12,1.397285
2013m1,1.491961
2013m2,.9411827
2013m3,.2369178
2013m4,-.0652913
2013m5,-.1794318
2013m6,-.3916175
2013m7,-.2388594
2013m8,.4448839
2013m9,.994553
2013m10,1.234313
2013m11,1.100329
2013m12,1.002174
2014m1,.8001639
2014m2,.433634
2014m3,-.0396022
2014m4,-.5083478
2014m5,-.5733289
2014m6,-.344692
2014m7,.1417535
2014m8,.7302535
2014m9,1.066473
2014m10,.9356215
2014m11,.7645392
2014m12,.4542593
2015m1,.0104467
2015m2,-.4005025
2015m3,-.3630051
2015m4,-.1620148
2015m5,-.0312236
2015m6,-.3876903
2015m7,-.632915
2015m8,-.5098438
2015m9,-.4385979
2015m10,-.420669
2015m11,-.2292207
2015m12,-.3666395
2016m1,-.7657973
2016m2,-1.306523
2016m3,-1.534392
2016m4,-2.033804
