date,swb_sadness
2011m1,.782387
2011m2,.6667666
2011m3,.6150814
2011m4,.3735689
2011m5,-.0078235
2011m6,-.366119
2011m7,-.5959656
2011m8,-.2175462
2011m9,.109667
2011m10,.2332596
2011m11,.4153888
2011m12,.5630748
2012m1,.6295443
2012m2,.4941116
2012m3,.3486323
2012m4,.0830663
2012m5,-.1206866
2012m6,-.0273886
2012m7,.4392551
2012m8,.7856506
2012m9,.7969328
2012m10,.615525
2012m11,.9384413
2012m12,1.505947
2013m1,1.519645
2013m2,1.074541
2013m3,.5494618
2013m4,.3193924
2013m5,.3558992
2013m6,.3113952
2013m7,.2867927
2013m8,.6398326
2013m9,1.004365
2013m10,.9074524
2013m11,.7008505
2013m12,.5893693
2014m1,.4997475
2014m2,.5084615
2014m3,.3923427
2014m4,.1540344
2014m5,.0099048
2014m6,.0586289
2014m7,.2710795
2014m8,.5536897
2014m9,.6956466
2014m10,.5589954
2014m11,.5200397
2014m12,.4429838
2015m1,.3658156
2015m2,.0121524
2015m3,-.4394616
2015m4,-.5865065
2015m5,-.5942211
2015m6,-.887122
2015m7,-.9460818
2015m8,-.5552151
2015m9,-.2360398
2015m10,-.1952941
2015m11,-.2582577
2015m12,-.4763294
2016m1,-.6819814
2016m2,-1.103395
2016m3,-2.088012
2016m4,-3.924268
