worry
1.147027
.8853625
-.2997047
-.1334406
.2956914
.3244722
.9926862
1.033831
1.796812
1.632031
.2771584
1.001221
.1805255
.7865213
-1.313944
-.846079
-.5642244
-.2856893
-.3601184
.2844012
.2842549
1.328484
1.692491
.9936749
.6178225
.2022792
-.2559724
-1.033857
-.5725463
-.2351021
-.2344511
.5192255
.5721942
.8144255
.648703
.34352
.8072186
.7742031
-.0029122
-.3743052
-.1358609
.1108795
-.4851454
1.108899
1.512312
.5354153
.1710233
.1695752
.19441
.1215404
-.8022313
-.5461105
-.467961
-.74813
-.9354574
-.6702265
.2531765
