date,swb_job_satisfaction
2008m1,-.9481996
2008m2,-.8088658
2008m3,-.7722645
2008m4,-.848285
2008m5,-1.066552
2008m6,-1.234699
2008m7,-1.227119
2008m8,-1.03095
2008m9,-.5203781
2008m10,.2486209
2008m11,1.106387
2008m12,1.728083
2009m1,2.164331
2009m2,2.108278
2009m3,1.730573
2009m4,1.247407
2009m5,.8493671
2009m6,.5931342
2009m7,.5973492
2009m8,.7578841
2009m9,1.21017
2009m10,1.727646
2009m11,1.929936
2009m12,1.832138
2010m1,1.82525
2010m2,1.792754
2010m3,1.59537
2010m4,1.279848
2010m5,.9323677
2010m6,.6506959
2010m7,.5552923
2010m8,.6076616
2010m9,.7853047
2010m10,.7913806
2010m11,.6748344
2010m12,.4541529
2011m1,.1939182
2011m2,.0411439
2011m3,.0554867
2011m4,.1674566
2011m5,.2769275
2011m6,.1871515
2011m7,.071778
2011m8,-.0842749
2011m9,-.1207127
2011m10,-.0403824
2011m11,.0435652
2011m12,.0853947
2012m1,.104262
2012m2,.0431428
2012m3,-.1083505
2012m4,-.2161108
2012m5,-.2955341
2012m6,-.3957722
2012m7,-.3726628
2012m8,-.1761117
2012m9,.1297252
2012m10,.2723161
2012m11,.0460794
2012m12,-.3923364
2013m1,-.5396646
2013m2,-.4085377
2013m3,-.2020348
2013m4,-.097339
2013m5,-.1554682
2013m6,-.3132869
2013m7,-.4915955
2013m8,-.6091269
2013m9,-.6082171
2013m10,-.5087315
2013m11,-.3811657
2013m12,-.2483127
2014m1,-.1991079
2014m2,-.2608923
2014m3,-.482459
2014m4,-.7364872
2014m5,-1.047231
2014m6,-1.23491
2014m7,-1.196681
2014m8,-1.169047
2014m9,-1.086846
2014m10,-.9412116
2014m11,-.9802713
2014m12,-1.073187
2015m1,-1.232942
2015m2,-1.341672
2015m3,-1.291692
2015m4,-1.283664
2015m5,-1.394736
2015m6,-1.40102
2015m7,-1.405306
2015m8,-1.338349
2015m9,-1.159611
2015m10,-1.036238
2015m11,-1.076396
2015m12,-1.234432
2016m1,-1.362095
2016m2,-1.217495
2016m3,-.8043697
2016m4,-.199289
