date,cat_civic_engagement
2008m1,-.2020536
2008m2,-.0627593
2008m3,.0982919
2008m4,.0956105
2008m5,-.2598958
2008m6,-.8106218
2008m7,-1.110222
2008m8,-.6785339
2008m9,.44891
2008m10,1.143121
2008m11,.9966825
2008m12,.5428674
2009m1,.3546947
2009m2,.403447
2009m3,.4840454
2009m4,.3203043
2009m5,-.2608233
2009m6,-.9347015
2009m7,-1.251381
2009m8,-.826636
2009m9,.3582032
2009m10,1.413818
2009m11,1.65068
2009m12,1.34903
2010m1,1.212334
2010m2,1.262511
2010m3,1.460802
2010m4,1.446984
2010m5,.9800605
2010m6,.1954083
2010m7,-.2881396
2010m8,-.0371799
2010m9,.7795194
2010m10,1.075456
2010m11,.9140162
2010m12,.4674093
2011m1,.0855585
2011m2,.0329216
2011m3,.1586508
2011m4,.092454
2011m5,-.2925303
2011m6,-.7935075
2011m7,-1.109954
2011m8,-.9075416
2011m9,-.1366561
2011m10,.3433009
2011m11,.399793
2011m12,.1660158
2012m1,.0221165
2012m2,.0112219
2012m3,.0821053
2012m4,.0135333
2012m5,-.3658463
2012m6,-.9097508
2012m7,-1.214183
2012m8,-1.052853
2012m9,-.5373386
2012m10,-.3111427
2012m11,-.5563201
2012m12,-1.078137
2013m1,-1.076825
2013m2,-.6280923
2013m3,-.2516348
2013m4,-.136479
2013m5,-.4047217
2013m6,-.9213009
2013m7,-1.25842
2013m8,-1.01786
2013m9,-.3255261
2013m10,.1853296
2013m11,.2156369
2013m12,-.0357604
2014m1,-.1204806
2014m2,-.0980328
2014m3,-.080946
2014m4,-.2711758
2014m5,-.7700328
2014m6,-1.261677
2014m7,-1.473396
2014m8,-1.132604
2014m9,-.2835433
2014m10,.2800489
2014m11,.3914037
2014m12,.2821521
2015m1,.1954677
2015m2,.3767999
2015m3,.5535091
2015m4,.4942573
2015m5,.1597436
2015m6,-.3817824
2015m7,-.7954729
2015m8,-.6287468
2015m9,.1795331
2015m10,.7939876
2015m11,.8292459
2015m12,.6046166
2016m1,.4738259
2016m2,.5970297
2016m3,.8553405
2016m4,1.013413
