region,date,solidarite
Nord-Pas-de-Calais,2013m1,.69683933
Nord-Pas-de-Calais,2013m2,-.56257045
Nord-Pas-de-Calais,2013m3,.11362845
Nord-Pas-de-Calais,2013m4,.47719094
Nord-Pas-de-Calais,2013m5,1.5402657
Nord-Pas-de-Calais,2013m6,.086324707
Nord-Pas-de-Calais,2013m7,-1.7939345
Nord-Pas-de-Calais,2013m8,-1.6875364
Nord-Pas-de-Calais,2013m9,-.21992606
Nord-Pas-de-Calais,2013m10,.19143099
Nord-Pas-de-Calais,2013m11,.73524195
Nord-Pas-de-Calais,2013m12,-.78010672
Nord-Pas-de-Calais,2014m1,-.1608066
Nord-Pas-de-Calais,2014m2,-.87816697
Nord-Pas-de-Calais,2014m3,-1.2264603
Nord-Pas-de-Calais,2014m4,-.52922529
Nord-Pas-de-Calais,2014m5,.65787911
Nord-Pas-de-Calais,2014m6,1.4269307
Nord-Pas-de-Calais,2014m7,-1.1961325
Nord-Pas-de-Calais,2014m8,-1.4012325
Nord-Pas-de-Calais,2014m9,.29963499
Nord-Pas-de-Calais,2014m10,.17618394
Nord-Pas-de-Calais,2014m11,-.28803951
Nord-Pas-de-Calais,2014m12,-.88659257
Nord-Pas-de-Calais,2015m1,.54321492
Nord-Pas-de-Calais,2015m2,-.22860649
Nord-Pas-de-Calais,2015m3,.13995123
Nord-Pas-de-Calais,2015m4,-.48564523
Nord-Pas-de-Calais,2015m5,1.3962735
Nord-Pas-de-Calais,2015m6,.33929878
Nord-Pas-de-Calais,2015m7,-.90882975
Nord-Pas-de-Calais,2015m8,-.78925681
Nord-Pas-de-Calais,2015m9,1.1975905
Nord-Pas-de-Calais,2015m10,1.2129471
Nord-Pas-de-Calais,2015m11,1.1108239
Nord-Pas-de-Calais,2015m12,-.35700509
Nord-Pas-de-Calais,2016m1,.65151161
Nord-Pas-de-Calais,2016m2,.78100777
Nord-Pas-de-Calais,2016m3,.079493456
Nord-Pas-de-Calais,2016m4,.84374714
Nord-Pas-de-Calais,2016m5,1.0905257
Nord-Pas-de-Calais,2016m6,-.026080757
Nord-Pas-de-Calais,2016m7,-.88524723
Nord-Pas-de-Calais,2016m8,-1.1108583
Nord-Pas-de-Calais,2016m9,-.85809553
Nord-Pas-de-Calais,2016m10,.27275789
Nord-Pas-de-Calais,2016m11,.49953848
Nord-Pas-de-Calais,2016m12,-1.076836
Nord-Pas-de-Calais,2017m1,1.257316
Nord-Pas-de-Calais,2017m2,.14224604
Nord-Pas-de-Calais,2017m3,.12532659
