date,cat_job_growth
2008m1,2.935999
2008m2,2.337731
2008m3,2.057622
2008m4,1.876964
2008m5,1.24447
2008m6,.8718604
2008m7,.6145861
2008m8,.4819247
2008m9,.5723879
2008m10,.6237447
2008m11,.421746
2008m12,.6138026
2009m1,.78161
2009m2,1.089399
2009m3,1.294575
2009m4,.8053839
2009m5,-.0307147
2009m6,-.3138295
2009m7,-.3189926
2009m8,-.1795985
2009m9,.0599458
2009m10,.2921067
2009m11,.598703
2009m12,.7597839
2010m1,.6264321
2010m2,.6077603
2010m3,.7939882
2010m4,.9710059
2010m5,1.065462
2010m6,.8905383
2010m7,.6775861
2010m8,.4964791
2010m9,.6367165
2010m10,.7204088
2010m11,.6998071
2010m12,.2229193
2011m1,-.1975709
2011m2,-.3270834
2011m3,-.4057018
2011m4,-.4197206
2011m5,-.6838562
2011m6,-.6430854
2011m7,-.5839324
2011m8,-.5245233
2011m9,-.4800793
2011m10,-.4442668
2011m11,-.5906152
2011m12,-.7188544
2012m1,-.7245656
2012m2,-.6803063
2012m3,-.5582185
2012m4,-.5666418
2012m5,-.7898744
2012m6,-.9703844
2012m7,-.8767946
2012m8,-.7559687
2012m9,-.5708362
2012m10,-.6449581
2012m11,-1.06476
2012m12,-1.287619
2013m1,-1.16447
2013m2,-.8241339
2013m3,-.6125348
2013m4,-.4627984
2013m5,-.6794959
2013m6,-.9553468
2013m7,-1.171567
2013m8,-1.163396
2013m9,-.9275414
2013m10,-.6767175
2013m11,-.5636643
2013m12,-.5369696
2014m1,-.5405964
2014m2,-.3085677
2014m3,-.0896788
2014m4,-.1666997
2014m5,-.5470214
2014m6,-.8931614
2014m7,-1.13878
2014m8,-1.136298
2014m9,-.7159228
2014m10,-.39665
2014m11,-.2063985
2014m12,-.2750993
2015m1,-.2384005
2015m2,.0136577
2015m3,.286369
2015m4,.3034987
2015m5,-.024859
2015m6,-.4361763
2015m7,-.6307409
2015m8,-.4148429
2015m9,.051561
2015m10,.2633998
2015m11,.2557516
2015m12,.1257135
2016m1,.177173
2016m2,.6200539
2016m3,1.212501
2016m4,2.198755
