family_stress_f
.5771459
-.1558459
.4284118
-1.155917
-2.48486
-.3552099
.0849882
-1.644759
-.5343209
-.2411305
-.1430933
.7596087
1.191438
-.6790715
.5799947
-.4499394
-.2049254
.8082786
2.744494
2.678302
-.8218498
.1776228
-.7139953
-.7506756
.2425874
-.5785782
.8510158
2.523542
.7623582
-.6157513
-.3273267
-.2766336
.4290583
-.237317
-.6743641
-.9210026
.2093422
-.4681494
-.3651402
-.3172962
.0459551
1.604329
-1.38666
-.1907678
.5155099
.4590232
-.5569094
-1.163209
.5385977
-1.284142
-.6870465
-.4641544
-.4730001
1.881664
.8448036
.3405641
.0444064
