summer_leisure_f
-1.356194
-.7740523
.5053174
.2490761
.7489069
.9335336
1.028011
-.7748771
-1.212768
-1.00208
-1.225392
-.4981295
-.7478496
-.6041141
.3158585
.8671196
1.450194
2.131134
1.692589
.4151067
-.1524247
-.9940332
-.839852
-.443231
-.5439355
-.3465145
.4057419
.3516884
1.020311
1.788011
1.102453
-.167774
-.8488415
-1.193913
-.6562054
-.6069731
-.8013667
-1.011367
.0729665
.5451776
1.732362
2.035697
1.203171
.1321975
-.9969718
-.8949754
-1.16118
-.5619193
-1.109453
-.600097
-.1897194
-.0279035
1.301796
1.727822
.7667093
-.8425205
-1.336324
