region,date,christianisme
Nord-Pas-de-Calais,2013m1,-.46217167
Nord-Pas-de-Calais,2013m2,-.10484785
Nord-Pas-de-Calais,2013m3,.59130526
Nord-Pas-de-Calais,2013m4,-.47802532
Nord-Pas-de-Calais,2013m5,.045567676
Nord-Pas-de-Calais,2013m6,-.79758704
Nord-Pas-de-Calais,2013m7,-.99492866
Nord-Pas-de-Calais,2013m8,-.68109918
Nord-Pas-de-Calais,2013m9,-.55443656
Nord-Pas-de-Calais,2013m10,-.35350201
Nord-Pas-de-Calais,2013m11,.055429604
Nord-Pas-de-Calais,2013m12,-.032276697
Nord-Pas-de-Calais,2014m1,-.095572993
Nord-Pas-de-Calais,2014m2,-.58907366
Nord-Pas-de-Calais,2014m3,-.29804778
Nord-Pas-de-Calais,2014m4,.28179735
Nord-Pas-de-Calais,2014m5,.11669237
Nord-Pas-de-Calais,2014m6,-.48991057
Nord-Pas-de-Calais,2014m7,-.63346034
Nord-Pas-de-Calais,2014m8,-.19771078
Nord-Pas-de-Calais,2014m9,-.041640628
Nord-Pas-de-Calais,2014m10,.073029801
Nord-Pas-de-Calais,2014m11,-.25151747
Nord-Pas-de-Calais,2014m12,1.0564327
Nord-Pas-de-Calais,2015m1,.57249427
Nord-Pas-de-Calais,2015m2,.0082167173
Nord-Pas-de-Calais,2015m3,.58144504
Nord-Pas-de-Calais,2015m4,.31705859
Nord-Pas-de-Calais,2015m5,.12091898
Nord-Pas-de-Calais,2015m6,.11411504
Nord-Pas-de-Calais,2015m7,-.53955346
Nord-Pas-de-Calais,2015m8,.21062037
Nord-Pas-de-Calais,2015m9,-.07575009
Nord-Pas-de-Calais,2015m10,-.35732341
Nord-Pas-de-Calais,2015m11,.28428233
Nord-Pas-de-Calais,2015m12,1.0774117
Nord-Pas-de-Calais,2016m1,.29668304
Nord-Pas-de-Calais,2016m2,-.075523324
Nord-Pas-de-Calais,2016m3,.95658195
Nord-Pas-de-Calais,2016m4,-.25982997
Nord-Pas-de-Calais,2016m5,.20336269
Nord-Pas-de-Calais,2016m6,-.52367604
Nord-Pas-de-Calais,2016m7,.25972134
Nord-Pas-de-Calais,2016m8,.40862677
Nord-Pas-de-Calais,2016m9,.42151067
Nord-Pas-de-Calais,2016m10,-.30611041
Nord-Pas-de-Calais,2016m11,.026757926
Nord-Pas-de-Calais,2016m12,.74652117
Nord-Pas-de-Calais,2017m1,-.019760864
Nord-Pas-de-Calais,2017m2,.13647793
Nord-Pas-de-Calais,2017m3,.4689748
