date,cat_family_stress
2008m1,-1.179786
2008m2,-1.462375
2008m3,-1.49729
2008m4,-1.344657
2008m5,-.8965037
2008m6,-.2809978
2008m7,.1440122
2008m8,-.0563263
2008m9,-.4208832
2008m10,-.7353428
2008m11,-.9722905
2008m12,-1.140397
2009m1,-.9406804
2009m2,-.7791634
2009m3,-.5761823
2009m4,-.4457462
2009m5,-.0793148
2009m6,.4239916
2009m7,.8186362
2009m8,.8601831
2009m9,.2847127
2009m10,-.294106
2009m11,-.557446
2009m12,-.3946155
2010m1,.0343898
2010m2,.2022661
2010m3,.4582743
2010m4,.6756861
2010m5,.7676314
2010m6,.8780586
2010m7,.9724021
2010m8,.9017696
2010m9,.2787118
2010m10,-.4928474
2010m11,-.9428104
2010m12,-.9642193
2011m1,-.6052942
2011m2,-.3670566
2011m3,-.1681522
2011m4,.0199056
2011m5,.5867908
2011m6,1.354436
2011m7,1.610707
2011m8,1.257384
2011m9,.535795
2011m10,-.1610156
2011m11,-.7798989
2011m12,-1.018143
2012m1,-.7589266
2012m2,-.6094379
2012m3,-.3489383
2012m4,.0191529
2012m5,.4477139
2012m6,.8558781
2012m7,1.09865
2012m8,.8946062
2012m9,.1198183
2012m10,-.4689057
2012m11,-.875039
2012m12,-.93982
2013m1,-.5586383
2013m2,-.4480796
2013m3,-.2380702
2013m4,.0025573
2013m5,.1629043
2013m6,.3338152
2013m7,.5031603
2013m8,.2341293
2013m9,-.4341637
2013m10,-1.089599
2013m11,-1.567482
2013m12,-1.512122
2014m1,-.8335782
2014m2,-.3453496
2014m3,-.091496
2014m4,.1712911
2014m5,.5104442
2014m6,.9003383
2014m7,1.267276
2014m8,.9395254
2014m9,.4033695
2014m10,-.1339843
2014m11,-.4673609
2014m12,-.3591509
2015m1,.1599714
2015m2,.4138489
2015m3,.544655
2015m4,.6921383
2015m5,1.156329
2015m6,1.839574
2015m7,2.09816
2015m8,1.535074
2015m9,.5978356
2015m10,-.0721033
2015m11,-.3212651
2015m12,-.1727765
2016m1,.1807157
2016m2,.3540152
2016m3,.3976144
2016m4,.2995237
