region,date,leisure
Auvergne,2013m1,-.318710520863533
Auvergne,2013m2,-.3127903155982494
Auvergne,2013m3,-.276606607134454
Auvergne,2013m4,-.1170465033501387
Auvergne,2013m5,-.4645620360970497
Auvergne,2013m6,-.7030796334147453
Auvergne,2013m7,-.1580109535716474
Auvergne,2013m8,.6917104907333851
Auvergne,2013m9,-.030271016061306
Auvergne,2013m10,.0002715741284192
Auvergne,2013m11,-.1973596960306168
Auvergne,2013m12,-.2000365853309631
Auvergne,2014m1,-.6101954616606236
Auvergne,2014m2,.2640195414423943
Auvergne,2014m3,-.2293605953454971
Auvergne,2014m4,-.1151269320398569
Auvergne,2014m5,-.0841303304769099
Auvergne,2014m6,-.0404537171125412
Auvergne,2014m7,.060263566672802
Auvergne,2014m8,.6805437654256821
Auvergne,2014m9,.1984451990574598
Auvergne,2014m10,.5457920543849468
Auvergne,2014m11,.7511857412755489
Auvergne,2014m12,.0246207844465971
Auvergne,2015m1,-.4046017099171877
Auvergne,2015m2,.2710458002984524
Auvergne,2015m3,-.2483043894171715
Auvergne,2015m4,.1141532510519028
Auvergne,2015m5,.1502471417188644
Auvergne,2015m6,-.6526245698332787
Auvergne,2015m7,.6399380415678024
Auvergne,2015m8,1.057234838604927
Auvergne,2015m9,.3687977530062199
Auvergne,2015m10,.2459267303347588
Auvergne,2015m11,.2145817801356316
Auvergne,2015m12,-.0526490807533264
Auvergne,2016m1,-.1280973255634308
Auvergne,2016m2,1.021610744297504
Auvergne,2016m3,-.111003965139389
Auvergne,2016m4,.4394819587469101
Auvergne,2016m5,.5063357800245285
Auvergne,2016m6,
