date,cat_summer_leisure
2011m1,-.7476929
2011m2,-.3831048
2011m3,.054555
2011m4,.5410459
2011m5,1.01576
2011m6,1.366092
2011m7,1.43311
2011m8,1.019048
2011m9,.2313843
2011m10,-.563957
2011m11,-1.074165
2011m12,-1.1768
2012m1,-.9674475
2012m2,-.5194014
2012m3,.0619797
2012m4,.6812372
2012m5,1.173667
2012m6,1.420197
2012m7,1.40234
2012m8,.9248171
2012m9,.1134277
2012m10,-.6703871
2012m11,-1.126636
2012m12,-1.204907
2013m1,-.9806212
2013m2,-.5935824
2013m3,-.101175
2013m4,.4158371
2013m5,.9207485
2013m6,1.284395
2013m7,1.266243
2013m8,.7127524
2013m9,-.1062704
2013m10,-.8034408
2013m11,-1.217921
2013m12,-1.321651
2014m1,-1.136568
2014m2,-.7563703
2014m3,-.2010881
2014m4,.401778
2014m5,.9321355
2014m6,1.249466
2014m7,1.22527
2014m8,.7214941
2014m9,-.0428849
2014m10,-.7062662
2014m11,-1.118492
2014m12,-1.203685
2015m1,-.9701789
2015m2,-.5163803
2015m3,.0316215
2015m4,.5445271
2015m5,1.030784
2015m6,1.319314
2015m7,1.14331
2015m8,.5386139
2015m9,-.2506023
2015m10,-.8721414
2015m11,-1.264581
2015m12,-1.347489
2016m1,-1.122104
2016m2,-.6893436
2016m3,-.0888991
2016m4,.6692827
