date,cat_summer_leisure
2008m1,-.8175264
2008m2,-.3895636
2008m3,.130059
2008m4,.6660381
2008m5,1.15015
2008m6,1.432334
2008m7,1.244715
2008m8,.6374283
2008m9,-.0593421
2008m10,-.6363589
2008m11,-.9504707
2008m12,-1.031636
2009m1,-.8631963
2009m2,-.5134292
2009m3,-.0060671
2009m4,.5266128
2009m5,1.045395
2009m6,1.357989
2009m7,1.3062
2009m8,.8005889
2009m9,.1824005
2009m10,-.2341687
2009m11,-.4966447
2009m12,-.5527216
2010m1,-.3452925
2010m2,.1765571
2010m3,.9191142
2010m4,1.631326
2010m5,2.189454
2010m6,2.438683
2010m7,2.122113
2010m8,1.338466
2010m9,.4027731
2010m10,-.41592
2010m11,-.8640206
2010m12,-.9370916
2011m1,-.7592439
2011m2,-.42687
2011m3,-.0129447
2011m4,.4624379
2011m5,.98209
2011m6,1.368073
2011m7,1.361982
2011m8,.7993014
2011m9,.0114477
2011m10,-.6624829
2011m11,-1.065854
2011m12,-1.133339
2012m1,-.9661397
2012m2,-.6379518
2012m3,-.1574751
2012m4,.4024087
2012m5,.9011812
2012m6,1.209194
2012m7,1.079545
2012m8,.4883243
2012m9,-.2655309
2012m10,-.8881987
2012m11,-1.240428
2012m12,-1.290867
2013m1,-1.094978
2013m2,-.7167164
2013m3,-.2124425
2013m4,.2606962
2013m5,.6805193
2013m6,.9549782
2013m7,.8092324
2013m8,.2428206
2013m9,-.4651102
2013m10,-.9972553
2013m11,-1.313878
2013m12,-1.377585
2014m1,-1.206116
2014m2,-.8555686
2014m3,-.3750021
2014m4,.1176927
2014m5,.5932409
2014m6,.9048003
2014m7,.8278915
2014m8,.3058522
2014m9,-.3933049
2014m10,-.9344154
2014m11,-1.258686
2014m12,-1.293868
2015m1,-1.05849
2015m2,-.6567285
2015m3,-.2069465
2015m4,.2063831
2015m5,.5835717
2015m6,.8335078
2015m7,.644673
2015m8,.112802
2015m9,-.5109691
2015m10,-1.001642
2015m11,-1.300789
2015m12,-1.317612
2016m1,-1.119062
2016m2,-.7504113
2016m3,-.236806
2016m4,.4321143
