date,cat_job_growth
2008m1,1.728795
2008m2,.6140569
2008m3,.0151991
2008m4,.1138693
2008m5,.4404292
2008m6,.5013638
2008m7,.0878115
2008m8,-.710085
2008m9,-1.294243
2008m10,-1.678942
2008m11,-1.51637
2008m12,-1.005664
2009m1,-.3016868
2009m2,.7751675
2009m3,1.293217
2009m4,.938113
2009m5,.1289604
2009m6,-.3558938
2009m7,-.7040703
2009m8,-.8896329
2009m9,-.6606993
2009m10,-.0203762
2009m11,.3041245
2009m12,.1578417
2010m1,.2644986
2010m2,.8781279
2010m3,1.928605
2010m4,2.506861
2010m5,2.188949
2010m6,1.349683
2010m7,.7396871
2010m8,.4221674
2010m9,.5648873
2010m10,.8380795
2010m11,.6546265
2010m12,.1744407
2011m1,-.3799617
2011m2,-.4682114
2011m3,-.2480861
2011m4,-.1021046
2011m5,-.2242538
2011m6,-.4552783
2011m7,-.6718711
2011m8,-.668896
2011m9,-.4690327
2011m10,-.2568479
2011m11,-.2023776
2011m12,-.3105789
2012m1,-.377145
2012m2,-.0881507
2012m3,.2540395
2012m4,.1766683
2012m5,-.1324219
2012m6,-.5708006
2012m7,-.9493837
2012m8,-1.127099
2012m9,-.9832159
2012m10,-.8684051
2012m11,-.8227011
2012m12,-.79427
2013m1,-.6401576
2013m2,-.3126844
2013m3,-.1144371
2013m4,-.128766
2013m5,-.3786172
2013m6,-.6702517
2013m7,-.8500445
2013m8,-.736096
2013m9,-.183235
2013m10,.0085925
2013m11,-.3447325
2013m12,-.931196
2014m1,-1.077261
2014m2,-.749431
2014m3,-.3924764
2014m4,-.2844733
2014m5,-.4477658
2014m6,-.7252539
2014m7,-.6540512
2014m8,-.3683122
2014m9,-.0289649
2014m10,.2119719
2014m11,.6196261
2014m12,.7669566
2015m1,.8284581
2015m2,.7884374
2015m3,.9658836
2015m4,.7857729
2015m5,.3735653
2015m6,.1497954
2015m7,.0952716
2015m8,.0220257
2015m9,.1656974
2015m10,.2103854
2015m11,.213397
2015m12,.4946642
2016m1,.755231
2016m2,.8796512
2016m3,.8810449
2016m4,1.070266
