region,date,housing
Champagne-Ardenne,2013m1,.4085972815752029
Champagne-Ardenne,2013m2,.4902877002954483
Champagne-Ardenne,2013m3,.1298510789871216
Champagne-Ardenne,2013m4,.3317675769329071
Champagne-Ardenne,2013m5,-.1893236309289932
Champagne-Ardenne,2013m6,-.0393412935547531
Champagne-Ardenne,2013m7,.5773229032754899
Champagne-Ardenne,2013m8,.4852723419666291
Champagne-Ardenne,2013m9,-.0369388967752457
Champagne-Ardenne,2013m10,-.4470492660999298
Champagne-Ardenne,2013m11,-.7583801180124283
Champagne-Ardenne,2013m12,-1.401409602165222
Champagne-Ardenne,2014m1,-.2188905000686646
Champagne-Ardenne,2014m2,.2841028481721878
Champagne-Ardenne,2014m3,-.1167020604014397
Champagne-Ardenne,2014m4,-.2284757167100906
Champagne-Ardenne,2014m5,-.0965712681412697
Champagne-Ardenne,2014m6,-.6011654317378998
Champagne-Ardenne,2014m7,.0443165775388479
Champagne-Ardenne,2014m8,.3335866868495941
Champagne-Ardenne,2014m9,-.4100461006164551
Champagne-Ardenne,2014m10,-1.206474208831787
Champagne-Ardenne,2014m11,-1.216782224178314
Champagne-Ardenne,2014m12,-1.845509338378906
Champagne-Ardenne,2015m1,-.427594818174839
Champagne-Ardenne,2015m2,-.202929849177599
Champagne-Ardenne,2015m3,-.0871868684887886
Champagne-Ardenne,2015m4,-.4081635385751724
Champagne-Ardenne,2015m5,-.3634583581238985
Champagne-Ardenne,2015m6,-.1329114675521851
Champagne-Ardenne,2015m7,.4632498323917389
Champagne-Ardenne,2015m8,-.2537324249744415
Champagne-Ardenne,2015m9,-.1370030760765076
Champagne-Ardenne,2015m10,-1.069535088539123
Champagne-Ardenne,2015m11,-.8514150083065033
Champagne-Ardenne,2015m12,-1.445582616329193
Champagne-Ardenne,2016m1,.2078217197209597
Champagne-Ardenne,2016m2,-.3883370012044907
Champagne-Ardenne,2016m3,-.4617157131433487
Champagne-Ardenne,2016m4,.0494623243808746
Champagne-Ardenne,2016m5,-.4607584208250046
Champagne-Ardenne,2016m6,
