date,swb_sadness
2011m1,-.6614375
2011m2,-.1091401
2011m3,.2748047
2011m4,.0744294
2011m5,-.3755701
2011m6,-.9629354
2011m7,-1.153812
2011m8,-.5353074
2011m9,-.1367374
2011m10,-.0937625
2011m11,-.0993357
2011m12,-.2560387
2012m1,-.1764238
2012m2,-.5485418
2012m3,-1.011212
2012m4,-.9434225
2012m5,-.4528914
2012m6,-.2007635
2012m7,.162159
2012m8,.5193491
2012m9,.4280652
2012m10,.1893633
2012m11,.2127328
2012m12,.6021445
2013m1,.6601975
2013m2,.2586142
2013m3,-.1267192
2013m4,-.2943132
2013m5,-.2476623
2013m6,-.1993162
2013m7,-.0836277
2013m8,.4202932
2013m9,.4666358
2013m10,.2168682
2013m11,-.0123981
2013m12,.0970364
2014m1,.1713277
2014m2,.309206
2014m3,.0342075
2014m4,-.6018971
2014m5,-1.075699
2014m6,-.9993312
2014m7,-.5702289
2014m8,.088945
2014m9,.2088446
2014m10,-.2228338
2014m11,-.5466041
2014m12,-.8835584
2015m1,-1.111752
2015m2,-1.402078
2015m3,-1.716627
2015m4,-1.725656
2015m5,-1.483488
2015m6,-1.465572
2015m7,-1.243577
2015m8,-.8796931
2015m9,-.554832
2015m10,-.5089584
2015m11,-.67664
2015m12,-1.246415
2016m1,-1.841078
2016m2,-1.953679
2016m3,-1.78423
2016m4,-1.782308
