date,swb_happiness
2008m1,.5530019
2008m2,.2313606
2008m3,.3220114
2008m4,.6196857
2008m5,.9052732
2008m6,.8389117
2008m7,.5921588
2008m8,.450965
2008m9,.5225277
2008m10,.2399269
2008m11,-.4398384
2008m12,-.835354
2009m1,-1.385459
2009m2,-1.535203
2009m3,-1.327732
2009m4,-.6921291
2009m5,-.0614493
2009m6,-.0053053
2009m7,-.1658136
2009m8,-.5128623
2009m9,-.9835539
2009m10,-1.287549
2009m11,-1.46471
2009m12,-1.313704
2010m1,-1.225615
2010m2,-1.216224
2010m3,-1.129293
2010m4,-.5174955
2010m5,-.0941762
2010m6,-.3488812
2010m7,-.7883704
2010m8,-1.21954
2010m9,-1.404733
2010m10,-1.261132
2010m11,-1.230047
2010m12,-1.128954
2011m1,-.9467928
2011m2,-.5586703
2011m3,-.1744477
2011m4,.1374368
2011m5,.3080074
2011m6,.4551892
2011m7,.3079152
2011m8,-.0865738
2011m9,-.306276
2011m10,-.1885996
2011m11,-.0485147
2011m12,-.0550169
2012m1,-.2808434
2012m2,-.0041552
2012m3,.4812217
2012m4,.7722623
2012m5,.9098203
2012m6,.6115476
2012m7,.1113126
2012m8,-.3284491
2012m9,-.3201264
2012m10,-.1204856
2012m11,.0365392
2012m12,.2362546
2013m1,.2221952
2013m2,.4865263
2013m3,.6537412
2013m4,.7929079
2013m5,.8267828
2013m6,.6771308
2013m7,.4504099
2013m8,.2481079
2013m9,.1954334
2013m10,.2156866
2013m11,.2990235
2013m12,.2896395
2014m1,.2903687
2014m2,.7262363
2014m3,1.053482
2014m4,1.216304
2014m5,1.305455
2014m6,1.138761
2014m7,.8369015
2014m8,.5714059
2014m9,.6554275
2014m10,.9952992
2014m11,1.112956
2014m12,.9431596
2015m1,.781516
2015m2,1.059217
2015m3,1.347078
2015m4,1.276521
2015m5,.9778847
2015m6,.6826454
2015m7,.4869163
2015m8,.4309326
2015m9,.71609
2015m10,1.178342
2015m11,1.40257
2015m12,1.206287
2016m1,.7941369
2016m2,.8929458
2016m3,1.371293
2016m4,2.110657
