laugh
-.660134
-1.051699
-1.584414
-1.105743
-.1027572
-.0183664
-.1522011
-.297068
.6366441
-.9663143
.1836379
-.859034
-.524024
-.2923635
.3048575
.5701665
-.5471134
-.9116349
-.3033442
.7187253
-.4106046
-.6480047
-1.722943
-1.668462
-1.721692
.4931656
1.69627
.6081352
.5289772
-.1717534
.4934786
.0101849
-.4647859
.857619
.03449
-1.515044
-2.17545
-.5826273
.3991769
.1261138
.627415
1.193108
.868422
.8194643
.1739556
1.562115
1.070184
-.3689438
-.9324028
.3731292
.9239156
1.045831
1.470903
1.322562
1.922975
1.773261
1.230041
