date,cat_job_growth
2011m1,-.5012648
2011m2,-.403794
2011m3,-.2783705
2011m4,-.0496137
2011m5,-.1667362
2011m6,-.5615734
2011m7,-.7528899
2011m8,-.7713968
2011m9,-.755729
2011m10,-.6142563
2011m11,-.7933229
2011m12,-.8382795
2012m1,-.5684431
2012m2,-.2007043
2012m3,-.0228949
2012m4,.0035073
2012m5,-.318194
2012m6,-.9039578
2012m7,-1.326644
2012m8,-1.287027
2012m9,-.8429332
2012m10,-.5042163
2012m11,-.5709506
2012m12,-.6592333
2013m1,-.566802
2013m2,-.2338789
2013m3,.0449596
2013m4,.1648547
2013m5,.0400493
2013m6,-.2417129
2013m7,-.5045953
2013m8,-.6482579
2013m9,-.4403323
2013m10,-.0886668
2013m11,.1080605
2013m12,-.094353
2014m1,-.3160815
2014m2,-.2931799
2014m3,-.0296482
2014m4,.1193243
2014m5,-.0436613
2014m6,-.4441077
2014m7,-.7778639
2014m8,-.6654999
2014m9,-.2434248
2014m10,.0446774
2014m11,.1895239
2014m12,.2665434
2015m1,.4004973
2015m2,.6256258
2015m3,.77288
2015m4,.7180852
2015m5,.5077354
2015m6,.198589
2015m7,.3448066
2015m8,.4902719
2015m9,1.051905
2015m10,1.366097
2015m11,1.541614
2015m12,1.598066
2016m1,1.451476
2016m2,1.732328
2016m3,2.285146
2016m4,3.257868
