family_life_f
-1.647946
-1.345889
-.9238213
-1.127324
-2.294543
-.9140428
-.7847376
.3972381
.5920678
.5964859
-.0376683
-.8800634
.0253144
-.5156968
.8951251
.5505391
-.902198
-.8064997
.8274602
2.340504
.6840679
2.12712
-.1935571
.1533726
.7096868
-.0570911
1.173995
-1.224901
-.6378309
.5118415
.2485037
.583335
1.251292
1.211122
1.943085
-.357893
.5833001
-.2447098
.2520662
-.4023862
-.1288444
-.2428965
.4618685
1.764238
.3598668
1.12084
.0121794
-1.739998
.6191867
.2515413
.6365056
-.4756531
-.7093587
-1.586456
-1.496858
-.4558304
-.7490553
