healthy_habits_f
3.141347
1.345603
.2167282
-.0282816
-.1953236
.5222378
.6528113
-.5286043
-1.024672
-.8746906
-2.151267
-1.002483
1.152202
.3321203
1.144844
-.2805204
.3845191
.0897283
.2639718
.30458
-.7713012
-1.626976
-.2066551
-1.170891
1.504671
.5481943
.5043986
.6622458
-1.301319
.6609759
-.7968013
-.2677957
-1.666955
-1.530325
.6154539
-.357716
1.629035
.6346209
.6984203
-.0417366
.2305667
-.7052199
1.328959
-1.277064
-.9342855
-.1648643
.6958616
-.5703202
.3283924
.1213967
-.1004885
-.351627
-.2023085
.6435494
1.681284
-.0256415
-1.882585
