learn
-2.002945
-1.273355
-.7251733
.340735
-.0572407
-.8030752
-1.051556
-.5760211
.6626817
.3793345
1.007839
-.3625713
.2707111
1.031814
1.480777
1.194327
.8320072
-.0967659
-.0862334
1.116738
1.095021
1.428175
-.3935266
-.8032841
-1.124679
.5964579
1.048991
.3104832
.8796172
-.0605709
.1677869
1.057768
1.176933
1.829249
2.042001
-.180342
-.7996505
-.4112409
.5263221
.979212
1.027274
-.2967145
-.1672489
.3103009
.4697181
1.754664
.9247068
.2268089
-.2855057
.1655409
1.260307
1.253084
.640228
-.1226146
-.5333241
.5880795
.3779465
